lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
53814,WhatsApp,2023-12-14,Não Convertido,,0.0,Agressivo,Turkmenistan
53815,Facebook,2023-12-13,Não Convertido,,0.0,Moderado,Swaziland
53816,TikTok,2023-12-11,Não Convertido,,0.0,Desconhecido,El Salvador
53817,Orgânico,2023-12-12,Não Convertido,,0.0,Moderado,Palestinian Territory
53818,Orgânico,2023-12-13,Não Convertido,,0.0,Desconhecido,Bulgaria
53819,YouTube Ads,2023-12-11,Não Convertido,,0.0,Agressivo,Namibia
53820,TikTok,2023-12-16,Não Convertido,,0.0,Moderado,Mongolia
53821,E-mail Marketing,2023-12-16,Não Convertido,,0.0,Agressivo,Poland
53822,TikTok,2023-12-11,Não Convertido,,0.0,Agressivo,Slovenia
53823,Indicação,2023-12-13,Não Convertido,,0.0,Agressivo,Albania
53824,Indicação,2023-12-11,Não Convertido,,0.0,Agressivo,South Africa
53825,YouTube Ads,2023-12-16,Não Convertido,,0.0,Agressivo,Lebanon
53826,WhatsApp,2023-12-11,Não Convertido,,0.0,Moderado,South Africa
53827,Instagram,2023-12-11,Não Convertido,,0.0,Moderado,Ireland
53828,Orgânico,2023-12-16,Não Convertido,,0.0,Agressivo,Kuwait
53829,Instagram,2023-12-11,Não Convertido,,0.0,Conservador,Saudi Arabia
53830,Instagram,2023-12-16,Não Convertido,,0.0,Conservador,Guam
53831,Facebook,2023-12-12,Não Convertido,,0.0,Moderado,Guyana
53832,Instagram,2023-12-12,Não Convertido,,0.0,Conservador,Cote d'Ivoire
53833,Instagram,2023-12-15,Não Convertido,,0.0,Agressivo,Azerbaijan
53834,Orgânico,2023-12-14,Não Convertido,,0.0,Desconhecido,Kuwait
53835,Instagram,2023-12-16,Não Convertido,,0.0,Conservador,Guadeloupe
53836,YouTube Ads,2023-12-11,Não Convertido,,0.0,Agressivo,Turkmenistan
53837,Google Ads,2023-12-11,Não Convertido,,0.0,Agressivo,Peru
53838,E-mail Marketing,2023-12-11,Não Convertido,,0.0,Agressivo,French Guiana
53839,Orgânico,2023-12-15,Não Convertido,,0.0,Agressivo,Solomon Islands
53840,TikTok,2023-12-11,Não Convertido,,0.0,Conservador,Guinea
53841,Orgânico,2023-12-16,Não Convertido,,0.0,Conservador,Papua New Guinea
53842,TikTok,2023-12-15,Não Convertido,,0.0,Moderado,Namibia
53843,TikTok,2023-12-11,Não Convertido,,0.0,Conservador,Tuvalu
53844,Orgânico,2023-12-12,Não Convertido,,0.0,Agressivo,Norway
53845,Facebook,2023-12-13,Não Convertido,,0.0,Moderado,North Macedonia
53846,TikTok,2023-12-15,Não Convertido,,0.0,Moderado,Kuwait
53847,Facebook,2023-12-11,Não Convertido,,0.0,Agressivo,Trinidad and Tobago
