lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
12553,Instagram,2023-06-21,Não Convertido,,0.0,Conservador,Netherlands
12554,TikTok,2023-06-19,Não Convertido,,0.0,Conservador,Vietnam
12555,Indicação,2023-06-21,Não Convertido,,0.0,Moderado,Liechtenstein
12556,TikTok,2023-06-23,Não Convertido,,0.0,Agressivo,Madagascar
12557,E-mail Marketing,2023-06-20,Não Convertido,,0.0,Conservador,Kiribati
12558,Orgânico,2023-06-19,Convertido,7.0,5274.01,Conservador,Benin
12559,Indicação,2023-06-20,Não Convertido,,0.0,Agressivo,China
12560,E-mail Marketing,2023-06-21,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
12561,WhatsApp,2023-06-22,Não Convertido,,0.0,Moderado,United Kingdom
12562,Instagram,2023-06-19,Não Convertido,,0.0,Agressivo,Papua New Guinea
12563,Indicação,2023-06-22,Não Convertido,,0.0,Moderado,Saint Kitts and Nevis
12564,YouTube Ads,2023-06-22,Não Convertido,,0.0,Moderado,Lebanon
12565,Google Ads,2023-06-20,Não Convertido,,0.0,Moderado,Burkina Faso
12566,Google Ads,2023-06-21,Não Convertido,,0.0,Agressivo,Jamaica
12567,E-mail Marketing,2023-06-22,Não Convertido,,0.0,Agressivo,Benin
12568,TikTok,2023-06-19,Não Convertido,,0.0,Agressivo,Mexico
12569,Orgânico,2023-06-20,Não Convertido,,0.0,Agressivo,Burundi
12570,YouTube Ads,2023-06-21,Não Convertido,,0.0,Conservador,Seychelles
12571,TikTok,2023-06-20,Não Convertido,,0.0,Agressivo,Poland
12572,YouTube Ads,2023-06-22,Não Convertido,,0.0,Agressivo,Mauritania
12573,Google Ads,2023-06-22,Não Convertido,,0.0,Agressivo,Syrian Arab Republic
12574,Google Ads,2023-06-19,Não Convertido,,0.0,Moderado,Greenland
12575,WhatsApp,2023-06-21,Não Convertido,,0.0,Agressivo,Kyrgyz Republic
12576,E-mail Marketing,2023-06-21,Não Convertido,,0.0,Desconhecido,Paraguay
12577,Google Ads,2023-06-24,Não Convertido,,0.0,Moderado,Samoa
12578,WhatsApp,2023-06-20,Não Convertido,,0.0,Agressivo,Kazakhstan
12579,Orgânico,2023-06-24,Não Convertido,,0.0,Moderado,New Caledonia
12580,WhatsApp,2023-06-24,Não Convertido,,0.0,Moderado,Cameroon
12581,TikTok,2023-06-20,Não Convertido,,0.0,Agressivo,Mauritania
12582,E-mail Marketing,2023-06-20,Não Convertido,,0.0,Conservador,Slovenia
12583,TikTok,2023-06-21,Não Convertido,,0.0,Conservador,Fiji
12584,Google Ads,2023-06-20,Não Convertido,,0.0,Agressivo,Bolivia
12585,Orgânico,2023-06-22,Não Convertido,,0.0,Desconhecido,Romania
12586,Orgânico,2023-06-20,Não Convertido,,0.0,Agressivo,Cape Verde
12587,WhatsApp,2023-06-22,Não Convertido,,0.0,Desconhecido,Mauritania
12588,Facebook,2023-06-23,Não Convertido,,0.0,Agressivo,United States of America
12589,Instagram,2023-06-19,Não Convertido,,0.0,Conservador,Korea
12590,TikTok,2023-06-24,Não Convertido,,0.0,Moderado,Guinea-Bissau
12591,Facebook,2023-06-24,Convertido,3.0,1202.51,Agressivo,Palestinian Territory
12592,Google Ads,2023-06-22,Não Convertido,,0.0,Conservador,Saint Martin
12593,YouTube Ads,2023-06-19,Não Convertido,,0.0,Moderado,Pakistan
12594,Orgânico,2023-06-23,Não Convertido,,0.0,Agressivo,Lesotho
12595,TikTok,2023-06-21,Não Convertido,,0.0,Moderado,Northern Mariana Islands
12596,E-mail Marketing,2023-06-19,Não Convertido,,0.0,Moderado,United States of America
12597,Instagram,2023-06-24,Não Convertido,,0.0,Agressivo,Montserrat
12598,Orgânico,2023-06-22,Não Convertido,,0.0,Agressivo,Zambia
12599,Instagram,2023-06-20,Não Convertido,,0.0,Desconhecido,Cameroon
12600,Indicação,2023-06-19,Não Convertido,,0.0,Moderado,Suriname
12601,Orgânico,2023-06-19,Não Convertido,,0.0,Moderado,Chad
12602,TikTok,2023-06-22,Não Convertido,,0.0,Agressivo,Mauritius
12603,E-mail Marketing,2023-06-23,Não Convertido,,0.0,Agressivo,Congo
12604,E-mail Marketing,2023-06-19,Não Convertido,,0.0,Conservador,Niger
12605,E-mail Marketing,2023-06-24,Não Convertido,,0.0,Moderado,Gabon
12606,Indicação,2023-06-19,Não Convertido,,0.0,Desconhecido,Jersey
12607,TikTok,2023-06-22,Não Convertido,,0.0,Moderado,Pakistan
12608,YouTube Ads,2023-06-23,Não Convertido,,0.0,Agressivo,Iceland
12609,Orgânico,2023-06-19,Não Convertido,,0.0,Conservador,Ukraine
12610,Indicação,2023-06-19,Não Convertido,,0.0,Moderado,Moldova
12611,Orgânico,2023-06-20,Não Convertido,,0.0,Agressivo,Latvia
12612,Orgânico,2023-06-20,Não Convertido,,0.0,Moderado,Western Sahara
12613,Facebook,2023-06-23,Não Convertido,,0.0,Agressivo,Cyprus
12614,Orgânico,2023-06-23,Não Convertido,,0.0,Moderado,Saint Martin
