lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
225011,WhatsApp,2025-02-04,Não Convertido,,0.0,Moderado,Belize
225012,Facebook,2025-02-05,Não Convertido,,0.0,Moderado,Bouvet Island (Bouvetoya)
225013,Indicação,2025-02-08,Não Convertido,,0.0,Conservador,Malawi
225014,Orgânico,2025-02-08,Não Convertido,,0.0,Agressivo,Kuwait
225015,Instagram,2025-02-05,Não Convertido,,0.0,Moderado,Iran
225016,Indicação,2025-02-07,Não Convertido,,0.0,Conservador,Equatorial Guinea
225017,Orgânico,2025-02-04,Não Convertido,,0.0,Moderado,Guatemala
225018,Orgânico,2025-02-07,Não Convertido,,0.0,Moderado,Luxembourg
225019,Facebook,2025-02-06,Não Convertido,,0.0,Moderado,Taiwan
225020,Orgânico,2025-02-07,Não Convertido,,0.0,Agressivo,South Africa
225021,Instagram,2025-02-05,Não Convertido,,0.0,Desconhecido,Lebanon
225022,Instagram,2025-02-06,Não Convertido,,0.0,Conservador,Cote d'Ivoire
225023,Orgânico,2025-02-06,Não Convertido,,0.0,Conservador,Guadeloupe
225024,Indicação,2025-02-05,Não Convertido,,0.0,Moderado,Haiti
225025,Facebook,2025-02-05,Não Convertido,,0.0,Desconhecido,Mexico
225026,Google Ads,2025-02-04,Não Convertido,,0.0,Desconhecido,Kenya
225027,Facebook,2025-02-08,Não Convertido,,0.0,Conservador,Saint Pierre and Miquelon
225028,TikTok,2025-02-08,Não Convertido,,0.0,Moderado,Colombia
225029,Facebook,2025-02-05,Não Convertido,,0.0,Desconhecido,Liechtenstein
225030,Google Ads,2025-02-05,Não Convertido,,0.0,Moderado,Egypt
225031,Facebook,2025-02-05,Não Convertido,,0.0,Moderado,Pitcairn Islands
225032,WhatsApp,2025-02-08,Convertido,8.0,1708.09,Agressivo,Western Sahara
225033,Facebook,2025-02-05,Não Convertido,,0.0,Agressivo,Maldives
225034,WhatsApp,2025-02-05,Não Convertido,,0.0,Moderado,Antigua and Barbuda
225035,Instagram,2025-02-05,Não Convertido,,0.0,Moderado,French Polynesia
225036,Google Ads,2025-02-03,Não Convertido,,0.0,Desconhecido,Papua New Guinea
225037,Facebook,2025-02-04,Não Convertido,,0.0,Conservador,Turkey
225038,Google Ads,2025-02-05,Não Convertido,,0.0,Moderado,Timor-Leste
225039,Google Ads,2025-02-05,Não Convertido,,0.0,Moderado,Croatia
225040,Instagram,2025-02-03,Não Convertido,,0.0,Moderado,New Caledonia
225041,Orgânico,2025-02-06,Não Convertido,,0.0,Desconhecido,Philippines
225042,WhatsApp,2025-02-03,Não Convertido,,0.0,Desconhecido,Equatorial Guinea
225043,Facebook,2025-02-08,Não Convertido,,0.0,Moderado,Mongolia
225044,TikTok,2025-02-08,Não Convertido,,0.0,Agressivo,Saint Martin
225045,Facebook,2025-02-03,Não Convertido,,0.0,Moderado,Yemen
225046,Orgânico,2025-02-08,Não Convertido,,0.0,Agressivo,Micronesia
225047,Instagram,2025-02-07,Não Convertido,,0.0,Moderado,Panama
225048,Orgânico,2025-02-03,Não Convertido,,0.0,Moderado,Serbia
225049,YouTube Ads,2025-02-05,Não Convertido,,0.0,Moderado,Israel
225050,TikTok,2025-02-07,Não Convertido,,0.0,Agressivo,Uganda
225051,Instagram,2025-02-05,Não Convertido,,0.0,Desconhecido,Syrian Arab Republic
225052,E-mail Marketing,2025-02-03,Não Convertido,,0.0,Moderado,Jersey
225053,TikTok,2025-02-08,Não Convertido,,0.0,Desconhecido,Norway
225054,E-mail Marketing,2025-02-08,Não Convertido,,0.0,Moderado,Jordan
225055,Orgânico,2025-02-05,Não Convertido,,0.0,Conservador,Saint Pierre and Miquelon
225056,E-mail Marketing,2025-02-04,Não Convertido,,0.0,Moderado,Germany
