lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
236245,Indicação,2025-02-26,Não Convertido,,0.0,Moderado,Congo
236246,WhatsApp,2025-02-27,Não Convertido,,0.0,Conservador,Tunisia
236247,Orgânico,2025-02-27,Não Convertido,,0.0,Agressivo,Moldova
236248,YouTube Ads,2025-02-25,Não Convertido,,0.0,Moderado,Bolivia
236249,Indicação,2025-02-25,Não Convertido,,0.0,Moderado,Cocos (Keeling) Islands
236250,YouTube Ads,2025-02-28,Não Convertido,,0.0,Moderado,Bahrain
236251,Instagram,2025-02-27,Não Convertido,,0.0,Agressivo,Gabon
236252,Orgânico,2025-02-25,Não Convertido,,0.0,Moderado,Zambia
236253,Instagram,2025-02-27,Não Convertido,,0.0,Moderado,Iran
236254,Instagram,2025-02-25,Não Convertido,,0.0,Agressivo,Moldova
236255,Facebook,2025-02-26,Não Convertido,,0.0,Agressivo,Faroe Islands
236256,Instagram,2025-02-28,Não Convertido,,0.0,Agressivo,United States of America
236257,TikTok,2025-02-27,Não Convertido,,0.0,Agressivo,Egypt
236258,E-mail Marketing,2025-02-26,Não Convertido,,0.0,Moderado,Benin
236259,Orgânico,2025-02-27,Não Convertido,,0.0,Agressivo,United States Minor Outlying Islands
236260,E-mail Marketing,2025-02-26,Convertido,22.0,2594.22,Moderado,Tonga
236261,Google Ads,2025-03-01,Não Convertido,,0.0,Agressivo,Nicaragua
236262,Indicação,2025-02-24,Não Convertido,,0.0,Conservador,United States of America
236263,Instagram,2025-02-28,Não Convertido,,0.0,Moderado,French Guiana
236264,Facebook,2025-03-01,Não Convertido,,0.0,Moderado,French Polynesia
236265,TikTok,2025-02-25,Não Convertido,,0.0,Conservador,China
236266,E-mail Marketing,2025-03-01,Não Convertido,,0.0,Moderado,Mongolia
236267,WhatsApp,2025-02-27,Não Convertido,,0.0,Agressivo,Trinidad and Tobago
236268,E-mail Marketing,2025-02-25,Não Convertido,,0.0,Agressivo,Iran
236269,Indicação,2025-03-01,Não Convertido,,0.0,Conservador,Qatar
236270,E-mail Marketing,2025-02-25,Não Convertido,,0.0,Desconhecido,Burkina Faso
