lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
112764,E-mail Marketing,2024-06-04,Não Convertido,,0.0,Agressivo,Gibraltar
112765,Instagram,2024-06-08,Não Convertido,,0.0,Moderado,Marshall Islands
112766,WhatsApp,2024-06-06,Convertido,4.0,6436.06,Conservador,Saudi Arabia
112767,Google Ads,2024-06-04,Não Convertido,,0.0,Conservador,Switzerland
112768,Orgânico,2024-06-07,Não Convertido,,0.0,Agressivo,Gibraltar
112769,E-mail Marketing,2024-06-03,Não Convertido,,0.0,Moderado,Bulgaria
112770,TikTok,2024-06-07,Convertido,0.0,1434.48,Conservador,Nigeria
112771,E-mail Marketing,2024-06-03,Não Convertido,,0.0,Agressivo,Denmark
112772,Instagram,2024-06-04,Não Convertido,,0.0,Moderado,Puerto Rico
112773,E-mail Marketing,2024-06-06,Não Convertido,,0.0,Moderado,North Macedonia
112774,E-mail Marketing,2024-06-07,Não Convertido,,0.0,Moderado,Colombia
112775,Instagram,2024-06-07,Não Convertido,,0.0,Agressivo,Albania
112776,YouTube Ads,2024-06-03,Não Convertido,,0.0,Conservador,Kazakhstan
112777,Facebook,2024-06-04,Não Convertido,,0.0,Moderado,Chile
112778,WhatsApp,2024-06-05,Não Convertido,,0.0,Agressivo,Malta
112779,Instagram,2024-06-08,Não Convertido,,0.0,Desconhecido,Seychelles
112780,Facebook,2024-06-04,Não Convertido,,0.0,Agressivo,Mozambique
112781,E-mail Marketing,2024-06-05,Não Convertido,,0.0,Desconhecido,Korea
112782,Indicação,2024-06-04,Não Convertido,,0.0,Agressivo,Belize
112783,Instagram,2024-06-04,Não Convertido,,0.0,Moderado,Cook Islands
112784,YouTube Ads,2024-06-07,Não Convertido,,0.0,Moderado,Suriname
112785,WhatsApp,2024-06-08,Não Convertido,,0.0,Moderado,Egypt
112786,Orgânico,2024-06-07,Não Convertido,,0.0,Desconhecido,Ethiopia
112787,Instagram,2024-06-04,Não Convertido,,0.0,Conservador,Kazakhstan
112788,Google Ads,2024-06-07,Não Convertido,,0.0,Conservador,Faroe Islands
112789,TikTok,2024-06-07,Não Convertido,,0.0,Conservador,Palestinian Territory
112790,Google Ads,2024-06-06,Não Convertido,,0.0,Moderado,Latvia
112791,YouTube Ads,2024-06-07,Não Convertido,,0.0,Agressivo,Kiribati
112792,Indicação,2024-06-04,Não Convertido,,0.0,Moderado,Rwanda
112793,Orgânico,2024-06-06,Não Convertido,,0.0,Moderado,Norway
112794,Orgânico,2024-06-03,Não Convertido,,0.0,Agressivo,San Marino
112795,Orgânico,2024-06-03,Não Convertido,,0.0,Agressivo,Svalbard & Jan Mayen Islands
112796,Instagram,2024-06-05,Não Convertido,,0.0,Agressivo,Algeria
112797,Orgânico,2024-06-04,Não Convertido,,0.0,Moderado,Saint Barthelemy
112798,YouTube Ads,2024-06-08,Não Convertido,,0.0,Agressivo,Cyprus
112799,Facebook,2024-06-03,Não Convertido,,0.0,Agressivo,Italy
112800,TikTok,2024-06-05,Não Convertido,,0.0,Agressivo,Germany
112801,Google Ads,2024-06-05,Não Convertido,,0.0,Moderado,Northern Mariana Islands
112802,TikTok,2024-06-03,Não Convertido,,0.0,Agressivo,Christmas Island
112803,Facebook,2024-06-05,Convertido,7.0,834.17,Moderado,Iran
112804,YouTube Ads,2024-06-05,Não Convertido,,0.0,Conservador,Anguilla
112805,Orgânico,2024-06-08,Não Convertido,,0.0,Agressivo,Holy See (Vatican City State)
112806,Orgânico,2024-06-03,Não Convertido,,0.0,Moderado,Korea
112807,Orgânico,2024-06-05,Não Convertido,,0.0,Moderado,Saint Helena
112808,WhatsApp,2024-06-03,Não Convertido,,0.0,Agressivo,Bangladesh
112809,Orgânico,2024-06-08,Não Convertido,,0.0,Agressivo,New Zealand
112810,Google Ads,2024-06-04,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
112811,E-mail Marketing,2024-06-03,Não Convertido,,0.0,Agressivo,Armenia
112812,E-mail Marketing,2024-06-05,Não Convertido,,0.0,Agressivo,Venezuela
112813,TikTok,2024-06-05,Não Convertido,,0.0,Conservador,Bosnia and Herzegovina
112814,WhatsApp,2024-06-05,Não Convertido,,0.0,Moderado,Nigeria
112815,Indicação,2024-06-08,Não Convertido,,0.0,Agressivo,China
112816,Facebook,2024-06-03,Não Convertido,,0.0,Agressivo,Fiji
112817,Orgânico,2024-06-04,Não Convertido,,0.0,Moderado,Northern Mariana Islands
112818,Instagram,2024-06-03,Não Convertido,,0.0,Agressivo,Netherlands
112819,Instagram,2024-06-07,Não Convertido,,0.0,Agressivo,Kyrgyz Republic
112820,Orgânico,2024-06-06,Não Convertido,,0.0,Agressivo,British Virgin Islands
