lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
72998,TikTok,2024-02-17,Não Convertido,,0.0,Agressivo,Marshall Islands
72999,WhatsApp,2024-02-15,Não Convertido,,0.0,Desconhecido,Botswana
73000,Facebook,2024-02-16,Não Convertido,,0.0,Conservador,Isle of Man
73001,Indicação,2024-02-17,Não Convertido,,0.0,Agressivo,Grenada
73002,Orgânico,2024-02-17,Não Convertido,,0.0,Agressivo,Mayotte
73003,WhatsApp,2024-02-13,Não Convertido,,0.0,Moderado,Saudi Arabia
73004,Instagram,2024-02-17,Não Convertido,,0.0,Conservador,Brazil
73005,TikTok,2024-02-14,Convertido,0.0,566.95,Agressivo,Suriname
73006,TikTok,2024-02-12,Não Convertido,,0.0,Moderado,Heard Island and McDonald Islands
73007,WhatsApp,2024-02-13,Não Convertido,,0.0,Conservador,Faroe Islands
73008,YouTube Ads,2024-02-15,Não Convertido,,0.0,Moderado,Papua New Guinea
73009,Orgânico,2024-02-14,Não Convertido,,0.0,Agressivo,Gambia
73010,TikTok,2024-02-16,Não Convertido,,0.0,Desconhecido,Sweden
73011,Google Ads,2024-02-15,Convertido,14.0,291.02,Conservador,Germany
73012,TikTok,2024-02-12,Não Convertido,,0.0,Moderado,Switzerland
73013,E-mail Marketing,2024-02-17,Não Convertido,,0.0,Moderado,Panama
73014,TikTok,2024-02-12,Não Convertido,,0.0,Moderado,Saint Pierre and Miquelon
73015,Orgânico,2024-02-16,Não Convertido,,0.0,Conservador,Somalia
73016,Orgânico,2024-02-12,Não Convertido,,0.0,Conservador,Serbia
73017,Instagram,2024-02-15,Não Convertido,,0.0,Conservador,Canada
73018,Google Ads,2024-02-12,Não Convertido,,0.0,Moderado,United Kingdom
73019,Instagram,2024-02-15,Não Convertido,,0.0,Moderado,Cook Islands
73020,YouTube Ads,2024-02-13,Não Convertido,,0.0,Conservador,Anguilla
73021,YouTube Ads,2024-02-12,Não Convertido,,0.0,Moderado,India
73022,Orgânico,2024-02-14,Não Convertido,,0.0,Moderado,Mexico
73023,Orgânico,2024-02-12,Não Convertido,,0.0,Conservador,United Arab Emirates
73024,Orgânico,2024-02-13,Não Convertido,,0.0,Moderado,Spain
73025,Google Ads,2024-02-17,Não Convertido,,0.0,Conservador,Niue
73026,TikTok,2024-02-17,Não Convertido,,0.0,Agressivo,Georgia
73027,YouTube Ads,2024-02-15,Não Convertido,,0.0,Moderado,Korea
73028,TikTok,2024-02-12,Não Convertido,,0.0,Moderado,Iran
73029,Google Ads,2024-02-15,Não Convertido,,0.0,Moderado,Monaco
73030,Instagram,2024-02-17,Não Convertido,,0.0,Agressivo,Slovakia (Slovak Republic)
73031,Instagram,2024-02-12,Não Convertido,,0.0,Moderado,New Zealand
73032,Google Ads,2024-02-15,Não Convertido,,0.0,Conservador,Peru
73033,Facebook,2024-02-14,Não Convertido,,0.0,Moderado,Moldova
73034,YouTube Ads,2024-02-16,Não Convertido,,0.0,Agressivo,San Marino
73035,E-mail Marketing,2024-02-14,Não Convertido,,0.0,Agressivo,United States Minor Outlying Islands
73036,TikTok,2024-02-17,Não Convertido,,0.0,Conservador,Cyprus
73037,Orgânico,2024-02-15,Não Convertido,,0.0,Moderado,Puerto Rico
73038,Instagram,2024-02-16,Não Convertido,,0.0,Moderado,Russian Federation
73039,Google Ads,2024-02-16,Não Convertido,,0.0,Moderado,Chile
73040,Instagram,2024-02-12,Não Convertido,,0.0,Moderado,Costa Rica
73041,Indicação,2024-02-16,Não Convertido,,0.0,Agressivo,Czech Republic
73042,Instagram,2024-02-13,Não Convertido,,0.0,Moderado,Austria
73043,YouTube Ads,2024-02-14,Não Convertido,,0.0,Agressivo,Bahamas
73044,Indicação,2024-02-15,Não Convertido,,0.0,Conservador,Niue
73045,Instagram,2024-02-12,Não Convertido,,0.0,Moderado,Panama
73046,Orgânico,2024-02-17,Não Convertido,,0.0,Moderado,Namibia
73047,Instagram,2024-02-15,Não Convertido,,0.0,Agressivo,Norfolk Island
73048,Instagram,2024-02-13,Não Convertido,,0.0,Moderado,Botswana
73049,Instagram,2024-02-17,Não Convertido,,0.0,Moderado,Thailand
73050,E-mail Marketing,2024-02-15,Não Convertido,,0.0,Desconhecido,Korea
73051,Orgânico,2024-02-12,Não Convertido,,0.0,Agressivo,China
73052,Indicação,2024-02-16,Não Convertido,,0.0,Moderado,Algeria
73053,WhatsApp,2024-02-17,Não Convertido,,0.0,Moderado,Azerbaijan
73054,Orgânico,2024-02-17,Não Convertido,,0.0,Moderado,Mayotte
73055,TikTok,2024-02-14,Não Convertido,,0.0,Moderado,Saint Kitts and Nevis
73056,TikTok,2024-02-13,Não Convertido,,0.0,Moderado,Poland
73057,YouTube Ads,2024-02-15,Não Convertido,,0.0,Agressivo,Saint Pierre and Miquelon
73058,TikTok,2024-02-16,Não Convertido,,0.0,Moderado,South Georgia and the South Sandwich Islands
73059,TikTok,2024-02-15,Convertido,15.0,5681.7,Moderado,Isle of Man
73060,E-mail Marketing,2024-02-13,Não Convertido,,0.0,Conservador,Qatar
73061,Orgânico,2024-02-14,Não Convertido,,0.0,Conservador,Congo
73062,Instagram,2024-02-15,Não Convertido,,0.0,Agressivo,Dominica
73063,YouTube Ads,2024-02-13,Não Convertido,,0.0,Moderado,Tanzania
73064,Orgânico,2024-02-13,Não Convertido,,0.0,Desconhecido,Congo
73065,TikTok,2024-02-12,Não Convertido,,0.0,Moderado,Djibouti
73066,Instagram,2024-02-13,Não Convertido,,0.0,Conservador,Russian Federation
73067,Instagram,2024-02-15,Não Convertido,,0.0,Agressivo,Mongolia
