lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
192836,Google Ads,2024-12-06,Não Convertido,,0.0,Agressivo,Azerbaijan
192837,Instagram,2024-12-03,Não Convertido,,0.0,Agressivo,Anguilla
192838,TikTok,2024-12-02,Não Convertido,,0.0,Agressivo,Botswana
192839,Google Ads,2024-12-07,Não Convertido,,0.0,Desconhecido,Dominican Republic
192840,Orgânico,2024-12-03,Não Convertido,,0.0,Moderado,Malta
192841,E-mail Marketing,2024-12-03,Convertido,7.0,870.08,Conservador,Guinea
192842,Orgânico,2024-12-06,Não Convertido,,0.0,Moderado,Nepal
192843,TikTok,2024-12-07,Não Convertido,,0.0,Agressivo,Eritrea
192844,Facebook,2024-12-05,Não Convertido,,0.0,Agressivo,Netherlands Antilles
192845,Facebook,2024-12-05,Não Convertido,,0.0,Agressivo,Jordan
192846,Orgânico,2024-12-07,Não Convertido,,0.0,Moderado,Somalia
192847,E-mail Marketing,2024-12-04,Não Convertido,,0.0,Moderado,United States of America
192848,WhatsApp,2024-12-05,Não Convertido,,0.0,Moderado,Saint Kitts and Nevis
192849,Google Ads,2024-12-07,Não Convertido,,0.0,Agressivo,Pitcairn Islands
192850,TikTok,2024-12-06,Não Convertido,,0.0,Moderado,Kiribati
192851,Google Ads,2024-12-05,Não Convertido,,0.0,Moderado,Senegal
192852,Instagram,2024-12-02,Não Convertido,,0.0,Conservador,Kyrgyz Republic
192853,Instagram,2024-12-02,Não Convertido,,0.0,Moderado,British Indian Ocean Territory (Chagos Archipelago)
192854,TikTok,2024-12-07,Não Convertido,,0.0,Desconhecido,Moldova
192855,E-mail Marketing,2024-12-04,Não Convertido,,0.0,Conservador,Romania
192856,Facebook,2024-12-06,Não Convertido,,0.0,Moderado,Northern Mariana Islands
192857,Instagram,2024-12-07,Não Convertido,,0.0,Agressivo,Slovakia (Slovak Republic)
192858,Indicação,2024-12-02,Não Convertido,,0.0,Conservador,Saint Kitts and Nevis
192859,Instagram,2024-12-05,Não Convertido,,0.0,Moderado,Egypt
192860,Google Ads,2024-12-05,Não Convertido,,0.0,Agressivo,Israel
192861,WhatsApp,2024-12-05,Não Convertido,,0.0,Agressivo,Iraq
192862,Facebook,2024-12-07,Não Convertido,,0.0,Moderado,Liechtenstein
192863,E-mail Marketing,2024-12-05,Não Convertido,,0.0,Agressivo,Iran
192864,WhatsApp,2024-12-06,Não Convertido,,0.0,Moderado,Finland
