lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
89504,Indicação,2024-04-06,Não Convertido,,0.0,Agressivo,British Virgin Islands
89505,Orgânico,2024-04-03,Não Convertido,,0.0,Desconhecido,Wallis and Futuna
89506,Google Ads,2024-04-01,Não Convertido,,0.0,Moderado,Nigeria
89507,TikTok,2024-04-03,Não Convertido,,0.0,Moderado,Macao
89508,Instagram,2024-04-02,Não Convertido,,0.0,Conservador,Panama
89509,YouTube Ads,2024-04-06,Não Convertido,,0.0,Desconhecido,Cambodia
89510,Orgânico,2024-04-06,Não Convertido,,0.0,Agressivo,Central African Republic
89511,Facebook,2024-04-02,Convertido,30.0,9618.05,Agressivo,Togo
89512,Indicação,2024-04-04,Não Convertido,,0.0,Desconhecido,Pitcairn Islands
89513,TikTok,2024-04-01,Não Convertido,,0.0,Agressivo,Yemen
89514,WhatsApp,2024-04-02,Não Convertido,,0.0,Desconhecido,Niue
89515,TikTok,2024-04-05,Não Convertido,,0.0,Agressivo,Korea
89516,Indicação,2024-04-05,Não Convertido,,0.0,Agressivo,Seychelles
89517,Google Ads,2024-04-04,Não Convertido,,0.0,Conservador,Seychelles
89518,TikTok,2024-04-02,Não Convertido,,0.0,Conservador,Oman
89519,Facebook,2024-04-04,Não Convertido,,0.0,Moderado,Saudi Arabia
89520,WhatsApp,2024-04-03,Não Convertido,,0.0,Desconhecido,Maldives
89521,Orgânico,2024-04-02,Não Convertido,,0.0,Desconhecido,British Indian Ocean Territory (Chagos Archipelago)
89522,Facebook,2024-04-06,Não Convertido,,0.0,Desconhecido,Iran
89523,Google Ads,2024-04-01,Não Convertido,,0.0,Agressivo,Switzerland
89524,Google Ads,2024-04-04,Não Convertido,,0.0,Moderado,Palau
89525,Orgânico,2024-04-03,Não Convertido,,0.0,Agressivo,Guyana
89526,Instagram,2024-04-04,Não Convertido,,0.0,Moderado,Sweden
89527,YouTube Ads,2024-04-04,Não Convertido,,0.0,Conservador,Algeria
