lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
97003,Facebook,2024-04-25,Não Convertido,,0.0,Moderado,Guinea
97004,TikTok,2024-04-24,Não Convertido,,0.0,Agressivo,Palau
97005,Orgânico,2024-04-22,Não Convertido,,0.0,Agressivo,Iraq
97006,TikTok,2024-04-27,Não Convertido,,0.0,Conservador,Western Sahara
97007,Google Ads,2024-04-26,Não Convertido,,0.0,Agressivo,Portugal
97008,Orgânico,2024-04-26,Não Convertido,,0.0,Conservador,Niger
97009,Orgânico,2024-04-27,Não Convertido,,0.0,Moderado,Faroe Islands
97010,YouTube Ads,2024-04-22,Não Convertido,,0.0,Agressivo,Grenada
97011,Instagram,2024-04-24,Não Convertido,,0.0,Moderado,Ukraine
97012,Instagram,2024-04-23,Não Convertido,,0.0,Agressivo,Anguilla
97013,Indicação,2024-04-26,Não Convertido,,0.0,Agressivo,Mali
97014,WhatsApp,2024-04-24,Não Convertido,,0.0,Agressivo,Chile
97015,WhatsApp,2024-04-25,Não Convertido,,0.0,Moderado,Tokelau
97016,Facebook,2024-04-24,Não Convertido,,0.0,Agressivo,Western Sahara
97017,Google Ads,2024-04-23,Não Convertido,,0.0,Conservador,Falkland Islands (Malvinas)
97018,Instagram,2024-04-27,Não Convertido,,0.0,Agressivo,Malaysia
97019,Orgânico,2024-04-24,Não Convertido,,0.0,Moderado,Belgium
97020,Orgânico,2024-04-22,Não Convertido,,0.0,Desconhecido,France
97021,YouTube Ads,2024-04-22,Não Convertido,,0.0,Desconhecido,Brazil
97022,YouTube Ads,2024-04-22,Não Convertido,,0.0,Moderado,Ethiopia
97023,Instagram,2024-04-24,Não Convertido,,0.0,Agressivo,Oman
97024,Google Ads,2024-04-27,Não Convertido,,0.0,Agressivo,Nicaragua
97025,E-mail Marketing,2024-04-25,Não Convertido,,0.0,Moderado,Bangladesh
97026,Facebook,2024-04-27,Não Convertido,,0.0,Moderado,Paraguay
97027,Facebook,2024-04-27,Não Convertido,,0.0,Moderado,Georgia
97028,WhatsApp,2024-04-22,Não Convertido,,0.0,Moderado,Belgium
97029,Indicação,2024-04-24,Não Convertido,,0.0,Desconhecido,Paraguay
97030,Facebook,2024-04-27,Não Convertido,,0.0,Moderado,Afghanistan
97031,Instagram,2024-04-23,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
97032,TikTok,2024-04-26,Não Convertido,,0.0,Conservador,Botswana
97033,Orgânico,2024-04-22,Não Convertido,,0.0,Desconhecido,Jamaica
97034,Facebook,2024-04-26,Não Convertido,,0.0,Conservador,Tokelau
97035,TikTok,2024-04-24,Não Convertido,,0.0,Agressivo,Sierra Leone
97036,Facebook,2024-04-26,Não Convertido,,0.0,Moderado,Azerbaijan
97037,Orgânico,2024-04-23,Convertido,28.0,1463.76,Conservador,Turkey
97038,TikTok,2024-04-24,Não Convertido,,0.0,Agressivo,Saint Helena
97039,YouTube Ads,2024-04-22,Não Convertido,,0.0,Desconhecido,Lithuania
97040,YouTube Ads,2024-04-27,Não Convertido,,0.0,Moderado,Iceland
97041,Instagram,2024-04-25,Não Convertido,,0.0,Moderado,Netherlands
97042,Instagram,2024-04-27,Não Convertido,,0.0,Desconhecido,Costa Rica
