lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
30151,Facebook,2023-09-12,Não Convertido,,0.0,Agressivo,British Virgin Islands
30152,Indicação,2023-09-14,Convertido,23.0,6861.2,Agressivo,Reunion
30153,YouTube Ads,2023-09-13,Não Convertido,,0.0,Desconhecido,Saint Helena
30154,Facebook,2023-09-11,Não Convertido,,0.0,Moderado,Pakistan
30155,Instagram,2023-09-12,Não Convertido,,0.0,Agressivo,Fiji
30156,Orgânico,2023-09-13,Não Convertido,,0.0,Moderado,South Georgia and the South Sandwich Islands
30157,Google Ads,2023-09-12,Não Convertido,,0.0,Agressivo,El Salvador
30158,TikTok,2023-09-14,Não Convertido,,0.0,Conservador,Isle of Man
30159,WhatsApp,2023-09-13,Não Convertido,,0.0,Moderado,Cayman Islands
30160,Google Ads,2023-09-15,Não Convertido,,0.0,Conservador,Cameroon
30161,E-mail Marketing,2023-09-14,Não Convertido,,0.0,Moderado,Latvia
30162,Facebook,2023-09-12,Não Convertido,,0.0,Moderado,Russian Federation
30163,TikTok,2023-09-12,Não Convertido,,0.0,Moderado,Martinique
30164,TikTok,2023-09-14,Não Convertido,,0.0,Moderado,Slovakia (Slovak Republic)
30165,Indicação,2023-09-13,Não Convertido,,0.0,Agressivo,Cocos (Keeling) Islands
30166,Indicação,2023-09-12,Não Convertido,,0.0,Moderado,Colombia
30167,TikTok,2023-09-13,Não Convertido,,0.0,Agressivo,San Marino
30168,Instagram,2023-09-16,Não Convertido,,0.0,Desconhecido,Aruba
30169,Instagram,2023-09-14,Não Convertido,,0.0,Desconhecido,United States Virgin Islands
30170,Orgânico,2023-09-13,Não Convertido,,0.0,Moderado,El Salvador
30171,WhatsApp,2023-09-16,Convertido,1.0,1638.34,Moderado,Belarus
30172,Google Ads,2023-09-14,Não Convertido,,0.0,Moderado,Pitcairn Islands
30173,TikTok,2023-09-12,Não Convertido,,0.0,Moderado,Slovenia
30174,TikTok,2023-09-15,Não Convertido,,0.0,Agressivo,Austria
30175,WhatsApp,2023-09-14,Não Convertido,,0.0,Agressivo,American Samoa
30176,WhatsApp,2023-09-11,Não Convertido,,0.0,Moderado,Guyana
30177,TikTok,2023-09-14,Não Convertido,,0.0,Moderado,Netherlands Antilles
30178,Orgânico,2023-09-13,Não Convertido,,0.0,Agressivo,Belize
30179,Facebook,2023-09-16,Não Convertido,,0.0,Agressivo,Taiwan
30180,Google Ads,2023-09-16,Não Convertido,,0.0,Moderado,Niue
30181,E-mail Marketing,2023-09-12,Não Convertido,,0.0,Moderado,Egypt
30182,Google Ads,2023-09-11,Não Convertido,,0.0,Desconhecido,Costa Rica
30183,Instagram,2023-09-14,Convertido,14.0,9571.21,Moderado,Montserrat
30184,Indicação,2023-09-15,Convertido,27.0,3664.57,Moderado,Congo
30185,WhatsApp,2023-09-14,Não Convertido,,0.0,Agressivo,Tuvalu
30186,Google Ads,2023-09-15,Não Convertido,,0.0,Agressivo,Turks and Caicos Islands
30187,Instagram,2023-09-12,Não Convertido,,0.0,Agressivo,Cote d'Ivoire
30188,Facebook,2023-09-11,Não Convertido,,0.0,Conservador,French Southern Territories
30189,TikTok,2023-09-16,Não Convertido,,0.0,Agressivo,Sao Tome and Principe
30190,E-mail Marketing,2023-09-12,Não Convertido,,0.0,Moderado,Hong Kong
