lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
28529,E-mail Marketing,2023-09-04,Não Convertido,,0.0,Agressivo,Tuvalu
28530,TikTok,2023-09-07,Não Convertido,,0.0,Desconhecido,French Polynesia
28531,Orgânico,2023-09-09,Não Convertido,,0.0,Moderado,Lebanon
28532,Instagram,2023-09-04,Não Convertido,,0.0,Conservador,Mozambique
28533,Google Ads,2023-09-04,Não Convertido,,0.0,Moderado,United Kingdom
28534,E-mail Marketing,2023-09-05,Não Convertido,,0.0,Moderado,Philippines
28535,Instagram,2023-09-07,Não Convertido,,0.0,Agressivo,Mozambique
28536,TikTok,2023-09-06,Não Convertido,,0.0,Moderado,Austria
28537,E-mail Marketing,2023-09-07,Não Convertido,,0.0,Agressivo,Netherlands
28538,Facebook,2023-09-04,Não Convertido,,0.0,Conservador,Turkey
28539,Instagram,2023-09-06,Não Convertido,,0.0,Agressivo,Paraguay
28540,Instagram,2023-09-05,Não Convertido,,0.0,Moderado,Iraq
28541,Indicação,2023-09-05,Não Convertido,,0.0,Desconhecido,Argentina
28542,Instagram,2023-09-07,Não Convertido,,0.0,Conservador,Bahamas
28543,TikTok,2023-09-09,Não Convertido,,0.0,Moderado,Antigua and Barbuda
28544,YouTube Ads,2023-09-06,Não Convertido,,0.0,Agressivo,Norway
28545,Orgânico,2023-09-09,Não Convertido,,0.0,Agressivo,Slovakia (Slovak Republic)
28546,Facebook,2023-09-07,Não Convertido,,0.0,Moderado,Kazakhstan
28547,Indicação,2023-09-04,Não Convertido,,0.0,Agressivo,Hong Kong
28548,Facebook,2023-09-06,Não Convertido,,0.0,Agressivo,Bolivia
28549,Instagram,2023-09-08,Não Convertido,,0.0,Agressivo,United States Minor Outlying Islands
28550,YouTube Ads,2023-09-09,Não Convertido,,0.0,Moderado,Albania
28551,Orgânico,2023-09-06,Não Convertido,,0.0,Moderado,Bulgaria
28552,Instagram,2023-09-04,Não Convertido,,0.0,Conservador,Israel
28553,Instagram,2023-09-05,Não Convertido,,0.0,Moderado,Turkmenistan
28554,WhatsApp,2023-09-06,Não Convertido,,0.0,Agressivo,Guernsey
28555,TikTok,2023-09-09,Não Convertido,,0.0,Agressivo,Timor-Leste
28556,Orgânico,2023-09-06,Não Convertido,,0.0,Conservador,Romania
28557,TikTok,2023-09-06,Não Convertido,,0.0,Moderado,Guadeloupe
28558,E-mail Marketing,2023-09-09,Não Convertido,,0.0,Agressivo,Holy See (Vatican City State)
28559,Orgânico,2023-09-04,Não Convertido,,0.0,Conservador,Burkina Faso
28560,E-mail Marketing,2023-09-08,Não Convertido,,0.0,Moderado,Latvia
28561,E-mail Marketing,2023-09-04,Não Convertido,,0.0,Moderado,Nicaragua
28562,TikTok,2023-09-06,Não Convertido,,0.0,Desconhecido,Cyprus
28563,TikTok,2023-09-06,Não Convertido,,0.0,Conservador,Burundi
