lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
210428,Indicação,2025-01-07,Não Convertido,,0.0,Agressivo,Bangladesh
210429,WhatsApp,2025-01-08,Não Convertido,,0.0,Agressivo,Solomon Islands
210430,TikTok,2025-01-11,Não Convertido,,0.0,Agressivo,Albania
210431,Google Ads,2025-01-09,Não Convertido,,0.0,Moderado,Greenland
210432,YouTube Ads,2025-01-06,Não Convertido,,0.0,Conservador,New Caledonia
210433,WhatsApp,2025-01-10,Não Convertido,,0.0,Agressivo,Mayotte
210434,Facebook,2025-01-10,Convertido,23.0,1596.83,Agressivo,Belize
210435,YouTube Ads,2025-01-09,Não Convertido,,0.0,Agressivo,Turkey
210436,YouTube Ads,2025-01-10,Convertido,11.0,1262.21,Moderado,Congo
210437,Google Ads,2025-01-10,Não Convertido,,0.0,Agressivo,Chad
210438,WhatsApp,2025-01-06,Não Convertido,,0.0,Agressivo,Bolivia
210439,YouTube Ads,2025-01-11,Não Convertido,,0.0,Conservador,Kuwait
210440,Instagram,2025-01-07,Não Convertido,,0.0,Moderado,Cocos (Keeling) Islands
210441,E-mail Marketing,2025-01-10,Não Convertido,,0.0,Agressivo,El Salvador
210442,E-mail Marketing,2025-01-09,Não Convertido,,0.0,Conservador,Togo
210443,WhatsApp,2025-01-06,Não Convertido,,0.0,Agressivo,Puerto Rico
210444,WhatsApp,2025-01-09,Não Convertido,,0.0,Conservador,Tunisia
210445,E-mail Marketing,2025-01-06,Não Convertido,,0.0,Agressivo,Macao
210446,Orgânico,2025-01-09,Não Convertido,,0.0,Agressivo,Ethiopia
210447,Google Ads,2025-01-06,Não Convertido,,0.0,Conservador,Lao People's Democratic Republic
210448,Google Ads,2025-01-09,Não Convertido,,0.0,Moderado,Paraguay
210449,Instagram,2025-01-06,Não Convertido,,0.0,Moderado,Cameroon
210450,Facebook,2025-01-10,Não Convertido,,0.0,Moderado,Lesotho
210451,Orgânico,2025-01-07,Não Convertido,,0.0,Moderado,Kyrgyz Republic
210452,E-mail Marketing,2025-01-10,Não Convertido,,0.0,Agressivo,Venezuela
210453,Orgânico,2025-01-09,Não Convertido,,0.0,Conservador,Saint Martin
210454,Instagram,2025-01-10,Não Convertido,,0.0,Agressivo,Guyana
210455,Orgânico,2025-01-08,Não Convertido,,0.0,Agressivo,Hungary
210456,Instagram,2025-01-08,Não Convertido,,0.0,Moderado,Bolivia
210457,Orgânico,2025-01-07,Não Convertido,,0.0,Desconhecido,New Caledonia
210458,Instagram,2025-01-06,Não Convertido,,0.0,Agressivo,Bangladesh
210459,E-mail Marketing,2025-01-07,Não Convertido,,0.0,Moderado,Chad
210460,TikTok,2025-01-08,Não Convertido,,0.0,Agressivo,Niue
210461,Instagram,2025-01-11,Não Convertido,,0.0,Conservador,Switzerland
210462,TikTok,2025-01-11,Não Convertido,,0.0,Agressivo,Tonga
210463,Google Ads,2025-01-09,Não Convertido,,0.0,Conservador,Japan
210464,E-mail Marketing,2025-01-06,Não Convertido,,0.0,Moderado,Gabon
210465,Orgânico,2025-01-06,Não Convertido,,0.0,Agressivo,Martinique
210466,YouTube Ads,2025-01-10,Não Convertido,,0.0,Agressivo,Wallis and Futuna
210467,Instagram,2025-01-09,Não Convertido,,0.0,Moderado,Samoa
210468,WhatsApp,2025-01-06,Não Convertido,,0.0,Conservador,Gambia
210469,Google Ads,2025-01-06,Não Convertido,,0.0,Agressivo,Slovakia (Slovak Republic)
210470,Instagram,2025-01-11,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
210471,TikTok,2025-01-11,Não Convertido,,0.0,Agressivo,Niue
210472,YouTube Ads,2025-01-07,Não Convertido,,0.0,Moderado,Switzerland
210473,Google Ads,2025-01-07,Não Convertido,,0.0,Moderado,Lebanon
210474,Google Ads,2025-01-08,Não Convertido,,0.0,Agressivo,Malta
210475,WhatsApp,2025-01-08,Não Convertido,,0.0,Desconhecido,Mauritius
210476,Orgânico,2025-01-11,Não Convertido,,0.0,Conservador,Timor-Leste
210477,TikTok,2025-01-09,Não Convertido,,0.0,Conservador,Kuwait
210478,TikTok,2025-01-08,Não Convertido,,0.0,Agressivo,Sao Tome and Principe
210479,WhatsApp,2025-01-10,Não Convertido,,0.0,Conservador,Jersey
210480,Orgânico,2025-01-07,Não Convertido,,0.0,Agressivo,Libyan Arab Jamahiriya
210481,Indicação,2025-01-10,Não Convertido,,0.0,Desconhecido,Wallis and Futuna
210482,Google Ads,2025-01-10,Não Convertido,,0.0,Desconhecido,Netherlands
210483,TikTok,2025-01-09,Não Convertido,,0.0,Agressivo,Armenia
210484,Google Ads,2025-01-06,Não Convertido,,0.0,Agressivo,Korea
210485,Indicação,2025-01-07,Não Convertido,,0.0,Conservador,Zimbabwe
210486,TikTok,2025-01-11,Não Convertido,,0.0,Moderado,Mali
210487,Facebook,2025-01-11,Não Convertido,,0.0,Agressivo,Saint Barthelemy
210488,Google Ads,2025-01-09,Não Convertido,,0.0,Agressivo,Suriname
210489,TikTok,2025-01-10,Não Convertido,,0.0,Conservador,French Southern Territories
210490,TikTok,2025-01-10,Não Convertido,,0.0,Agressivo,Netherlands
210491,E-mail Marketing,2025-01-09,Não Convertido,,0.0,Conservador,Bosnia and Herzegovina
210492,Indicação,2025-01-09,Convertido,18.0,6790.27,Conservador,Haiti
210493,YouTube Ads,2025-01-09,Não Convertido,,0.0,Conservador,Australia
210494,Orgânico,2025-01-10,Não Convertido,,0.0,Agressivo,Italy
210495,YouTube Ads,2025-01-06,Não Convertido,,0.0,Moderado,Serbia
210496,Facebook,2025-01-10,Não Convertido,,0.0,Desconhecido,Estonia
210497,TikTok,2025-01-11,Não Convertido,,0.0,Moderado,Namibia
210498,Indicação,2025-01-09,Não Convertido,,0.0,Agressivo,Puerto Rico
210499,E-mail Marketing,2025-01-07,Não Convertido,,0.0,Moderado,Morocco
210500,E-mail Marketing,2025-01-08,Não Convertido,,0.0,Agressivo,Armenia
210501,WhatsApp,2025-01-06,Não Convertido,,0.0,Moderado,Palestinian Territory
210502,E-mail Marketing,2025-01-07,Não Convertido,,0.0,Desconhecido,Hungary
210503,YouTube Ads,2025-01-10,Não Convertido,,0.0,Conservador,Cayman Islands
