lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
217663,E-mail Marketing,2025-01-23,Não Convertido,,0.0,Conservador,Belgium
217664,Instagram,2025-01-23,Não Convertido,,0.0,Conservador,Swaziland
217665,Orgânico,2025-01-20,Não Convertido,,0.0,Moderado,Tajikistan
217666,E-mail Marketing,2025-01-20,Não Convertido,,0.0,Desconhecido,Macao
217667,WhatsApp,2025-01-25,Não Convertido,,0.0,Moderado,Greenland
217668,Google Ads,2025-01-20,Não Convertido,,0.0,Moderado,Svalbard & Jan Mayen Islands
217669,Orgânico,2025-01-22,Não Convertido,,0.0,Agressivo,Pakistan
217670,Instagram,2025-01-24,Não Convertido,,0.0,Conservador,Somalia
217671,E-mail Marketing,2025-01-24,Não Convertido,,0.0,Agressivo,Spain
217672,Orgânico,2025-01-20,Não Convertido,,0.0,Moderado,Palau
217673,Google Ads,2025-01-25,Convertido,3.0,3750.12,Moderado,Honduras
217674,TikTok,2025-01-22,Não Convertido,,0.0,Desconhecido,Qatar
217675,TikTok,2025-01-22,Não Convertido,,0.0,Agressivo,Mayotte
217676,E-mail Marketing,2025-01-21,Não Convertido,,0.0,Agressivo,Cocos (Keeling) Islands
217677,TikTok,2025-01-20,Não Convertido,,0.0,Agressivo,Guernsey
217678,Orgânico,2025-01-24,Não Convertido,,0.0,Agressivo,Rwanda
217679,E-mail Marketing,2025-01-23,Não Convertido,,0.0,Conservador,Qatar
217680,TikTok,2025-01-24,Não Convertido,,0.0,Desconhecido,Finland
217681,Orgânico,2025-01-23,Não Convertido,,0.0,Agressivo,Czech Republic
217682,Indicação,2025-01-21,Não Convertido,,0.0,Conservador,Germany
217683,Google Ads,2025-01-24,Não Convertido,,0.0,Conservador,Saudi Arabia
217684,Indicação,2025-01-23,Não Convertido,,0.0,Desconhecido,Uruguay
217685,Facebook,2025-01-23,Não Convertido,,0.0,Conservador,Korea
217686,Indicação,2025-01-22,Não Convertido,,0.0,Agressivo,Albania
217687,Orgânico,2025-01-22,Não Convertido,,0.0,Moderado,Ecuador
217688,Orgânico,2025-01-20,Convertido,2.0,1417.36,Agressivo,Kiribati
217689,WhatsApp,2025-01-25,Não Convertido,,0.0,Moderado,Suriname
217690,TikTok,2025-01-23,Convertido,7.0,8780.64,Conservador,Antarctica (the territory South of 60 deg S)
217691,YouTube Ads,2025-01-22,Não Convertido,,0.0,Moderado,Falkland Islands (Malvinas)
217692,E-mail Marketing,2025-01-21,Não Convertido,,0.0,Agressivo,Saint Pierre and Miquelon
217693,Orgânico,2025-01-23,Não Convertido,,0.0,Agressivo,Romania
217694,TikTok,2025-01-20,Convertido,4.0,6159.75,Agressivo,San Marino
217695,WhatsApp,2025-01-20,Não Convertido,,0.0,Moderado,Rwanda
217696,YouTube Ads,2025-01-21,Não Convertido,,0.0,Agressivo,Finland
217697,E-mail Marketing,2025-01-24,Convertido,14.0,7468.85,Conservador,Saudi Arabia
217698,TikTok,2025-01-22,Não Convertido,,0.0,Conservador,French Guiana
217699,Instagram,2025-01-24,Não Convertido,,0.0,Desconhecido,Yemen
217700,Indicação,2025-01-23,Não Convertido,,0.0,Agressivo,Kiribati
217701,WhatsApp,2025-01-24,Não Convertido,,0.0,Moderado,Guernsey
217702,Orgânico,2025-01-21,Não Convertido,,0.0,Agressivo,Cyprus
217703,Orgânico,2025-01-24,Não Convertido,,0.0,Moderado,Seychelles
217704,Instagram,2025-01-23,Não Convertido,,0.0,Agressivo,Guernsey
217705,TikTok,2025-01-24,Convertido,29.0,9013.95,Agressivo,Luxembourg
217706,Orgânico,2025-01-24,Não Convertido,,0.0,Moderado,Cyprus
217707,E-mail Marketing,2025-01-24,Não Convertido,,0.0,Moderado,British Indian Ocean Territory (Chagos Archipelago)
217708,Orgânico,2025-01-23,Não Convertido,,0.0,Agressivo,Northern Mariana Islands
217709,E-mail Marketing,2025-01-23,Não Convertido,,0.0,Moderado,El Salvador
