lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
84646,Orgânico,2024-03-22,Não Convertido,,0.0,Agressivo,Suriname
84647,E-mail Marketing,2024-03-18,Não Convertido,,0.0,Moderado,Nicaragua
84648,Orgânico,2024-03-18,Não Convertido,,0.0,Conservador,Lithuania
84649,TikTok,2024-03-18,Não Convertido,,0.0,Conservador,Madagascar
84650,YouTube Ads,2024-03-22,Não Convertido,,0.0,Agressivo,Somalia
84651,Orgânico,2024-03-21,Não Convertido,,0.0,Moderado,China
84652,E-mail Marketing,2024-03-22,Não Convertido,,0.0,Agressivo,Central African Republic
84653,TikTok,2024-03-21,Não Convertido,,0.0,Moderado,Czech Republic
84654,Google Ads,2024-03-22,Não Convertido,,0.0,Agressivo,Anguilla
84655,Google Ads,2024-03-19,Não Convertido,,0.0,Desconhecido,Turkmenistan
84656,Facebook,2024-03-18,Não Convertido,,0.0,Conservador,Aruba
84657,WhatsApp,2024-03-21,Não Convertido,,0.0,Agressivo,Denmark
84658,Orgânico,2024-03-23,Não Convertido,,0.0,Moderado,Panama
84659,Facebook,2024-03-19,Convertido,28.0,6877.88,Agressivo,Uruguay
84660,Instagram,2024-03-19,Não Convertido,,0.0,Moderado,Japan
84661,Instagram,2024-03-19,Não Convertido,,0.0,Agressivo,Algeria
84662,Indicação,2024-03-22,Convertido,2.0,9288.07,Desconhecido,Cyprus
84663,YouTube Ads,2024-03-21,Não Convertido,,0.0,Agressivo,Togo
84664,E-mail Marketing,2024-03-22,Convertido,30.0,7996.09,Moderado,Saint Barthelemy
84665,WhatsApp,2024-03-19,Não Convertido,,0.0,Moderado,France
84666,Instagram,2024-03-22,Não Convertido,,0.0,Agressivo,Tanzania
84667,Orgânico,2024-03-19,Não Convertido,,0.0,Agressivo,Morocco
84668,YouTube Ads,2024-03-18,Não Convertido,,0.0,Moderado,Papua New Guinea
84669,TikTok,2024-03-20,Não Convertido,,0.0,Moderado,Malaysia
84670,TikTok,2024-03-23,Não Convertido,,0.0,Conservador,Eritrea
84671,E-mail Marketing,2024-03-18,Não Convertido,,0.0,Conservador,Kenya
84672,E-mail Marketing,2024-03-22,Não Convertido,,0.0,Agressivo,Ethiopia
84673,WhatsApp,2024-03-21,Não Convertido,,0.0,Agressivo,South Georgia and the South Sandwich Islands
84674,Facebook,2024-03-20,Não Convertido,,0.0,Agressivo,Burkina Faso
84675,TikTok,2024-03-20,Não Convertido,,0.0,Moderado,American Samoa
84676,E-mail Marketing,2024-03-18,Não Convertido,,0.0,Moderado,Svalbard & Jan Mayen Islands
84677,Instagram,2024-03-19,Não Convertido,,0.0,Agressivo,Zimbabwe
84678,Google Ads,2024-03-19,Não Convertido,,0.0,Agressivo,Czech Republic
84679,YouTube Ads,2024-03-21,Não Convertido,,0.0,Moderado,Libyan Arab Jamahiriya
84680,TikTok,2024-03-19,Não Convertido,,0.0,Moderado,Christmas Island
84681,Facebook,2024-03-22,Não Convertido,,0.0,Desconhecido,Cocos (Keeling) Islands
84682,TikTok,2024-03-21,Não Convertido,,0.0,Conservador,Djibouti
84683,E-mail Marketing,2024-03-20,Não Convertido,,0.0,Conservador,Saint Martin
84684,Orgânico,2024-03-21,Não Convertido,,0.0,Agressivo,Ireland
84685,Instagram,2024-03-19,Não Convertido,,0.0,Agressivo,Saint Pierre and Miquelon
84686,Orgânico,2024-03-23,Não Convertido,,0.0,Desconhecido,Suriname
84687,Orgânico,2024-03-18,Não Convertido,,0.0,Agressivo,Qatar
84688,YouTube Ads,2024-03-18,Não Convertido,,0.0,Moderado,Puerto Rico
84689,Orgânico,2024-03-21,Não Convertido,,0.0,Moderado,Kiribati
84690,Orgânico,2024-03-19,Não Convertido,,0.0,Moderado,Somalia
84691,Orgânico,2024-03-19,Não Convertido,,0.0,Agressivo,China
84692,E-mail Marketing,2024-03-20,Não Convertido,,0.0,Agressivo,Burundi
84693,E-mail Marketing,2024-03-19,Não Convertido,,0.0,Agressivo,Israel
84694,Facebook,2024-03-20,Não Convertido,,0.0,Conservador,Holy See (Vatican City State)
84695,WhatsApp,2024-03-22,Não Convertido,,0.0,Moderado,United States Minor Outlying Islands
84696,Instagram,2024-03-19,Não Convertido,,0.0,Moderado,Mexico
84697,Indicação,2024-03-23,Não Convertido,,0.0,Moderado,Kyrgyz Republic
84698,Orgânico,2024-03-18,Não Convertido,,0.0,Desconhecido,Guam
84699,Facebook,2024-03-18,Não Convertido,,0.0,Agressivo,Saint Helena
84700,Instagram,2024-03-21,Não Convertido,,0.0,Agressivo,Kazakhstan
84701,Orgânico,2024-03-21,Não Convertido,,0.0,Moderado,Afghanistan
84702,Google Ads,2024-03-19,Não Convertido,,0.0,Agressivo,Ecuador
84703,Google Ads,2024-03-20,Não Convertido,,0.0,Moderado,Montserrat
84704,E-mail Marketing,2024-03-19,Não Convertido,,0.0,Desconhecido,Central African Republic
