lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
104756,Orgânico,2024-05-17,Não Convertido,,0.0,Agressivo,Reunion
104757,Google Ads,2024-05-18,Não Convertido,,0.0,Conservador,Georgia
104758,Orgânico,2024-05-18,Não Convertido,,0.0,Agressivo,Bangladesh
104759,Google Ads,2024-05-15,Não Convertido,,0.0,Moderado,Malaysia
104760,Orgânico,2024-05-17,Não Convertido,,0.0,Moderado,Togo
104761,Indicação,2024-05-17,Não Convertido,,0.0,Desconhecido,Venezuela
104762,TikTok,2024-05-16,Não Convertido,,0.0,Conservador,Swaziland
104763,Instagram,2024-05-18,Não Convertido,,0.0,Moderado,Kenya
104764,WhatsApp,2024-05-14,Não Convertido,,0.0,Agressivo,Pakistan
104765,E-mail Marketing,2024-05-17,Não Convertido,,0.0,Conservador,Iraq
104766,Orgânico,2024-05-15,Não Convertido,,0.0,Moderado,Jamaica
104767,Facebook,2024-05-15,Não Convertido,,0.0,Moderado,Yemen
104768,Indicação,2024-05-16,Não Convertido,,0.0,Conservador,British Indian Ocean Territory (Chagos Archipelago)
104769,Orgânico,2024-05-15,Não Convertido,,0.0,Agressivo,Botswana
104770,TikTok,2024-05-14,Não Convertido,,0.0,Moderado,British Indian Ocean Territory (Chagos Archipelago)
104771,Instagram,2024-05-16,Não Convertido,,0.0,Moderado,North Macedonia
104772,E-mail Marketing,2024-05-14,Não Convertido,,0.0,Desconhecido,Anguilla
104773,Orgânico,2024-05-18,Não Convertido,,0.0,Moderado,Kenya
104774,Facebook,2024-05-13,Não Convertido,,0.0,Conservador,Indonesia
104775,E-mail Marketing,2024-05-14,Não Convertido,,0.0,Moderado,Mayotte
104776,TikTok,2024-05-18,Convertido,2.0,1324.91,Conservador,Liberia
104777,Orgânico,2024-05-13,Não Convertido,,0.0,Desconhecido,Lithuania
104778,Orgânico,2024-05-17,Não Convertido,,0.0,Conservador,Burundi
104779,Google Ads,2024-05-16,Não Convertido,,0.0,Agressivo,Morocco
104780,TikTok,2024-05-18,Não Convertido,,0.0,Conservador,Svalbard & Jan Mayen Islands
104781,WhatsApp,2024-05-13,Não Convertido,,0.0,Agressivo,Tuvalu
104782,TikTok,2024-05-17,Não Convertido,,0.0,Moderado,Lesotho
104783,Indicação,2024-05-16,Não Convertido,,0.0,Moderado,Japan
104784,Facebook,2024-05-13,Não Convertido,,0.0,Agressivo,Ukraine
104785,Google Ads,2024-05-18,Não Convertido,,0.0,Moderado,Yemen
104786,Instagram,2024-05-15,Não Convertido,,0.0,Desconhecido,Tuvalu
104787,YouTube Ads,2024-05-14,Não Convertido,,0.0,Moderado,Cyprus
104788,Orgânico,2024-05-18,Não Convertido,,0.0,Moderado,Eritrea
104789,WhatsApp,2024-05-13,Não Convertido,,0.0,Agressivo,Bulgaria
104790,Orgânico,2024-05-17,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
104791,E-mail Marketing,2024-05-14,Não Convertido,,0.0,Conservador,Hungary
104792,Google Ads,2024-05-16,Não Convertido,,0.0,Moderado,American Samoa
104793,E-mail Marketing,2024-05-14,Não Convertido,,0.0,Moderado,Iran
104794,Instagram,2024-05-16,Não Convertido,,0.0,Agressivo,Zimbabwe
104795,TikTok,2024-05-13,Não Convertido,,0.0,Agressivo,Bosnia and Herzegovina
104796,Facebook,2024-05-17,Não Convertido,,0.0,Moderado,Jordan
104797,Orgânico,2024-05-16,Não Convertido,,0.0,Moderado,Nigeria
104798,Instagram,2024-05-17,Não Convertido,,0.0,Moderado,Maldives
104799,YouTube Ads,2024-05-18,Não Convertido,,0.0,Conservador,Monaco
104800,YouTube Ads,2024-05-13,Não Convertido,,0.0,Moderado,Norway
104801,Google Ads,2024-05-15,Não Convertido,,0.0,Moderado,Armenia
104802,Indicação,2024-05-17,Não Convertido,,0.0,Agressivo,Gambia
104803,E-mail Marketing,2024-05-16,Não Convertido,,0.0,Conservador,France
104804,TikTok,2024-05-18,Não Convertido,,0.0,Agressivo,Chad
104805,Instagram,2024-05-15,Não Convertido,,0.0,Agressivo,Suriname
104806,Facebook,2024-05-18,Não Convertido,,0.0,Agressivo,Lesotho
104807,Indicação,2024-05-17,Não Convertido,,0.0,Moderado,Hong Kong
104808,TikTok,2024-05-18,Não Convertido,,0.0,Conservador,Paraguay
104809,Google Ads,2024-05-17,Não Convertido,,0.0,Conservador,Indonesia
104810,TikTok,2024-05-13,Não Convertido,,0.0,Agressivo,Sudan
104811,Facebook,2024-05-17,Não Convertido,,0.0,Moderado,Thailand
104812,TikTok,2024-05-14,Não Convertido,,0.0,Moderado,Cuba
104813,WhatsApp,2024-05-15,Não Convertido,,0.0,Conservador,Nicaragua
104814,YouTube Ads,2024-05-17,Não Convertido,,0.0,Moderado,Sao Tome and Principe
104815,WhatsApp,2024-05-16,Não Convertido,,0.0,Moderado,Honduras
104816,Orgânico,2024-05-16,Não Convertido,,0.0,Agressivo,Northern Mariana Islands
104817,Indicação,2024-05-18,Não Convertido,,0.0,Moderado,Micronesia
104818,Orgânico,2024-05-13,Não Convertido,,0.0,Moderado,Senegal
104819,WhatsApp,2024-05-14,Não Convertido,,0.0,Conservador,Estonia
