lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
46024,Orgânico,2023-11-17,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
46025,E-mail Marketing,2023-11-13,Não Convertido,,0.0,Agressivo,Mexico
46026,Facebook,2023-11-18,Convertido,6.0,4836.34,Moderado,Paraguay
46027,Google Ads,2023-11-17,Não Convertido,,0.0,Moderado,Pakistan
46028,TikTok,2023-11-17,Não Convertido,,0.0,Moderado,Canada
46029,Orgânico,2023-11-18,Não Convertido,,0.0,Moderado,Reunion
46030,TikTok,2023-11-18,Não Convertido,,0.0,Desconhecido,Netherlands
46031,Facebook,2023-11-13,Não Convertido,,0.0,Moderado,Turkey
46032,TikTok,2023-11-15,Convertido,16.0,1632.12,Conservador,Kyrgyz Republic
46033,Orgânico,2023-11-13,Não Convertido,,0.0,Moderado,Honduras
46034,TikTok,2023-11-17,Não Convertido,,0.0,Moderado,Sao Tome and Principe
46035,Instagram,2023-11-15,Não Convertido,,0.0,Agressivo,Bouvet Island (Bouvetoya)
46036,Facebook,2023-11-14,Não Convertido,,0.0,Moderado,Norway
46037,Instagram,2023-11-18,Não Convertido,,0.0,Agressivo,Moldova
46038,YouTube Ads,2023-11-18,Não Convertido,,0.0,Desconhecido,Lesotho
46039,Orgânico,2023-11-15,Não Convertido,,0.0,Moderado,Congo
46040,Orgânico,2023-11-13,Não Convertido,,0.0,Agressivo,Palau
46041,Facebook,2023-11-17,Não Convertido,,0.0,Conservador,Puerto Rico
46042,Orgânico,2023-11-18,Não Convertido,,0.0,Agressivo,Kuwait
46043,Instagram,2023-11-16,Não Convertido,,0.0,Desconhecido,Saint Kitts and Nevis
46044,Orgânico,2023-11-18,Não Convertido,,0.0,Agressivo,Algeria
46045,Facebook,2023-11-16,Não Convertido,,0.0,Moderado,Serbia
46046,WhatsApp,2023-11-18,Não Convertido,,0.0,Moderado,Norway
46047,E-mail Marketing,2023-11-15,Não Convertido,,0.0,Conservador,New Caledonia
46048,Facebook,2023-11-13,Não Convertido,,0.0,Moderado,Saint Lucia
46049,Instagram,2023-11-13,Não Convertido,,0.0,Conservador,Iraq
46050,Orgânico,2023-11-16,Não Convertido,,0.0,Moderado,Aruba
46051,YouTube Ads,2023-11-16,Não Convertido,,0.0,Moderado,Chad
46052,TikTok,2023-11-14,Não Convertido,,0.0,Agressivo,Dominican Republic
46053,TikTok,2023-11-16,Não Convertido,,0.0,Desconhecido,Trinidad and Tobago
46054,Orgânico,2023-11-16,Não Convertido,,0.0,Moderado,Thailand
46055,Instagram,2023-11-14,Não Convertido,,0.0,Agressivo,Tokelau
46056,Orgânico,2023-11-15,Não Convertido,,0.0,Moderado,Bahrain
46057,Instagram,2023-11-14,Não Convertido,,0.0,Agressivo,Palau
46058,Google Ads,2023-11-16,Convertido,30.0,918.82,Moderado,Germany
46059,WhatsApp,2023-11-17,Não Convertido,,0.0,Agressivo,United Kingdom
46060,Google Ads,2023-11-14,Não Convertido,,0.0,Agressivo,Cook Islands
46061,Facebook,2023-11-18,Não Convertido,,0.0,Moderado,Equatorial Guinea
46062,TikTok,2023-11-17,Não Convertido,,0.0,Moderado,Rwanda
46063,TikTok,2023-11-17,Não Convertido,,0.0,Conservador,Guinea-Bissau
46064,Instagram,2023-11-15,Não Convertido,,0.0,Conservador,Christmas Island
46065,TikTok,2023-11-15,Convertido,5.0,7078.37,Conservador,Burundi
46066,YouTube Ads,2023-11-18,Não Convertido,,0.0,Moderado,Oman
46067,Orgânico,2023-11-15,Não Convertido,,0.0,Moderado,Botswana
46068,E-mail Marketing,2023-11-15,Não Convertido,,0.0,Conservador,Malta
46069,Orgânico,2023-11-14,Não Convertido,,0.0,Moderado,Somalia
46070,Google Ads,2023-11-14,Não Convertido,,0.0,Conservador,Taiwan
46071,Google Ads,2023-11-14,Não Convertido,,0.0,Moderado,United Arab Emirates
46072,Orgânico,2023-11-14,Não Convertido,,0.0,Agressivo,France
46073,Google Ads,2023-11-18,Não Convertido,,0.0,Conservador,Ireland
46074,YouTube Ads,2023-11-16,Não Convertido,,0.0,Conservador,Bouvet Island (Bouvetoya)
46075,Instagram,2023-11-16,Não Convertido,,0.0,Agressivo,Liechtenstein
46076,Instagram,2023-11-18,Não Convertido,,0.0,Agressivo,Haiti
46077,Facebook,2023-11-15,Não Convertido,,0.0,Moderado,Belgium
46078,YouTube Ads,2023-11-18,Não Convertido,,0.0,Agressivo,Djibouti
46079,WhatsApp,2023-11-15,Não Convertido,,0.0,Agressivo,Samoa
46080,WhatsApp,2023-11-18,Não Convertido,,0.0,Desconhecido,Somalia
46081,E-mail Marketing,2023-11-13,Não Convertido,,0.0,Moderado,Mali
46082,TikTok,2023-11-17,Não Convertido,,0.0,Moderado,Germany
46083,Orgânico,2023-11-15,Não Convertido,,0.0,Agressivo,Montenegro
46084,Indicação,2023-11-15,Não Convertido,,0.0,Moderado,Colombia
46085,Facebook,2023-11-16,Não Convertido,,0.0,Conservador,Lithuania
