lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
40478,E-mail Marketing,2023-10-28,Não Convertido,,0.0,Moderado,Bulgaria
40479,Indicação,2023-10-27,Não Convertido,,0.0,Moderado,Turkey
40480,Indicação,2023-10-24,Não Convertido,,0.0,Moderado,Aruba
40481,WhatsApp,2023-10-28,Não Convertido,,0.0,Moderado,Cape Verde
40482,Orgânico,2023-10-26,Não Convertido,,0.0,Agressivo,Mozambique
40483,Google Ads,2023-10-27,Não Convertido,,0.0,Moderado,Paraguay
40484,Instagram,2023-10-25,Não Convertido,,0.0,Conservador,Bouvet Island (Bouvetoya)
40485,Orgânico,2023-10-24,Não Convertido,,0.0,Conservador,Indonesia
40486,TikTok,2023-10-23,Não Convertido,,0.0,Conservador,Slovakia (Slovak Republic)
40487,Instagram,2023-10-25,Não Convertido,,0.0,Moderado,Equatorial Guinea
40488,Instagram,2023-10-26,Não Convertido,,0.0,Conservador,Morocco
40489,Google Ads,2023-10-26,Não Convertido,,0.0,Desconhecido,Eritrea
40490,TikTok,2023-10-23,Não Convertido,,0.0,Agressivo,Burundi
40491,E-mail Marketing,2023-10-24,Não Convertido,,0.0,Agressivo,Netherlands
40492,Orgânico,2023-10-27,Não Convertido,,0.0,Agressivo,France
40493,E-mail Marketing,2023-10-24,Não Convertido,,0.0,Desconhecido,Liechtenstein
40494,Google Ads,2023-10-26,Não Convertido,,0.0,Moderado,Georgia
40495,Google Ads,2023-10-24,Convertido,7.0,1963.9,Agressivo,Bahrain
40496,Google Ads,2023-10-27,Não Convertido,,0.0,Moderado,Liechtenstein
40497,WhatsApp,2023-10-24,Não Convertido,,0.0,Agressivo,Tokelau
40498,Facebook,2023-10-26,Não Convertido,,0.0,Moderado,Ukraine
40499,Indicação,2023-10-26,Não Convertido,,0.0,Moderado,American Samoa
40500,Orgânico,2023-10-23,Não Convertido,,0.0,Desconhecido,Greece
40501,TikTok,2023-10-25,Não Convertido,,0.0,Agressivo,Mozambique
40502,WhatsApp,2023-10-25,Não Convertido,,0.0,Conservador,North Macedonia
40503,Instagram,2023-10-26,Convertido,11.0,8195.56,Moderado,Luxembourg
40504,Google Ads,2023-10-28,Não Convertido,,0.0,Moderado,Netherlands
40505,TikTok,2023-10-25,Não Convertido,,0.0,Conservador,Mauritius
40506,Google Ads,2023-10-23,Não Convertido,,0.0,Conservador,Ghana
40507,Google Ads,2023-10-25,Não Convertido,,0.0,Moderado,British Indian Ocean Territory (Chagos Archipelago)
40508,Orgânico,2023-10-28,Não Convertido,,0.0,Conservador,French Southern Territories
40509,Facebook,2023-10-24,Não Convertido,,0.0,Moderado,Venezuela
40510,Google Ads,2023-10-28,Não Convertido,,0.0,Desconhecido,Monaco
40511,WhatsApp,2023-10-26,Não Convertido,,0.0,Moderado,Guatemala
40512,E-mail Marketing,2023-10-25,Não Convertido,,0.0,Agressivo,Bangladesh
40513,Instagram,2023-10-23,Não Convertido,,0.0,Moderado,Aruba
40514,Facebook,2023-10-24,Não Convertido,,0.0,Agressivo,Eritrea
40515,Orgânico,2023-10-24,Não Convertido,,0.0,Moderado,Cayman Islands
40516,WhatsApp,2023-10-26,Não Convertido,,0.0,Moderado,Andorra
40517,TikTok,2023-10-28,Não Convertido,,0.0,Agressivo,Singapore
40518,Instagram,2023-10-23,Não Convertido,,0.0,Agressivo,Turkmenistan
40519,TikTok,2023-10-24,Não Convertido,,0.0,Moderado,Wallis and Futuna
40520,Instagram,2023-10-27,Não Convertido,,0.0,Moderado,Pitcairn Islands
40521,YouTube Ads,2023-10-23,Não Convertido,,0.0,Agressivo,United States Minor Outlying Islands
40522,Facebook,2023-10-23,Não Convertido,,0.0,Desconhecido,Guam
40523,E-mail Marketing,2023-10-26,Não Convertido,,0.0,Moderado,Guinea-Bissau
40524,WhatsApp,2023-10-24,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
40525,TikTok,2023-10-23,Não Convertido,,0.0,Moderado,Palestinian Territory
40526,Google Ads,2023-10-24,Não Convertido,,0.0,Moderado,Ukraine
40527,Google Ads,2023-10-23,Não Convertido,,0.0,Moderado,Guatemala
40528,Instagram,2023-10-25,Não Convertido,,0.0,Conservador,Lithuania
40529,Indicação,2023-10-25,Não Convertido,,0.0,Desconhecido,Slovenia
40530,Orgânico,2023-10-28,Não Convertido,,0.0,Conservador,Bolivia
40531,Orgânico,2023-10-24,Não Convertido,,0.0,Desconhecido,United States of America
40532,E-mail Marketing,2023-10-24,Não Convertido,,0.0,Agressivo,Jordan
40533,Google Ads,2023-10-27,Não Convertido,,0.0,Agressivo,Latvia
40534,Orgânico,2023-10-26,Não Convertido,,0.0,Agressivo,Saint Kitts and Nevis
40535,Instagram,2023-10-26,Não Convertido,,0.0,Moderado,Niger
40536,Orgânico,2023-10-28,Não Convertido,,0.0,Desconhecido,Nepal
40537,TikTok,2023-10-28,Não Convertido,,0.0,Moderado,Lithuania
40538,Orgânico,2023-10-24,Não Convertido,,0.0,Agressivo,Guatemala
40539,Instagram,2023-10-28,Não Convertido,,0.0,Desconhecido,Belarus
40540,WhatsApp,2023-10-26,Não Convertido,,0.0,Moderado,Gambia
40541,YouTube Ads,2023-10-25,Não Convertido,,0.0,Agressivo,Reunion
40542,Instagram,2023-10-27,Não Convertido,,0.0,Conservador,Antigua and Barbuda
40543,E-mail Marketing,2023-10-25,Não Convertido,,0.0,Conservador,Congo
40544,Facebook,2023-10-24,Não Convertido,,0.0,Agressivo,Kazakhstan
40545,Orgânico,2023-10-27,Não Convertido,,0.0,Desconhecido,Mongolia
40546,TikTok,2023-10-26,Não Convertido,,0.0,Agressivo,Barbados
40547,Indicação,2023-10-26,Não Convertido,,0.0,Moderado,Belgium
40548,E-mail Marketing,2023-10-23,Não Convertido,,0.0,Conservador,Guatemala
40549,Instagram,2023-10-26,Não Convertido,,0.0,Moderado,South Georgia and the South Sandwich Islands
40550,WhatsApp,2023-10-26,Não Convertido,,0.0,Moderado,Costa Rica
40551,Orgânico,2023-10-24,Não Convertido,,0.0,Conservador,Malaysia
40552,Orgânico,2023-10-23,Não Convertido,,0.0,Moderado,Algeria
40553,Google Ads,2023-10-26,Não Convertido,,0.0,Moderado,New Caledonia
40554,Facebook,2023-10-24,Não Convertido,,0.0,Conservador,Myanmar
40555,Facebook,2023-10-25,Não Convertido,,0.0,Desconhecido,Antarctica (the territory South of 60 deg S)
40556,Instagram,2023-10-26,Não Convertido,,0.0,Agressivo,Zimbabwe
40557,Orgânico,2023-10-26,Convertido,5.0,2208.57,Conservador,Kenya
40558,WhatsApp,2023-10-26,Não Convertido,,0.0,Moderado,France
40559,TikTok,2023-10-24,Não Convertido,,0.0,Moderado,Mongolia
40560,Instagram,2023-10-26,Não Convertido,,0.0,Moderado,Kyrgyz Republic
40561,TikTok,2023-10-27,Não Convertido,,0.0,Moderado,Chile
40562,YouTube Ads,2023-10-27,Não Convertido,,0.0,Moderado,Zimbabwe
40563,E-mail Marketing,2023-10-27,Não Convertido,,0.0,Conservador,Palau
40564,Facebook,2023-10-28,Não Convertido,,0.0,Agressivo,French Southern Territories
40565,Orgânico,2023-10-28,Não Convertido,,0.0,Moderado,Egypt
40566,Google Ads,2023-10-26,Não Convertido,,0.0,Moderado,Central African Republic
40567,Facebook,2023-10-27,Não Convertido,,0.0,Desconhecido,Taiwan
40568,YouTube Ads,2023-10-26,Não Convertido,,0.0,Conservador,Hong Kong
40569,E-mail Marketing,2023-10-23,Não Convertido,,0.0,Agressivo,Sao Tome and Principe
40570,TikTok,2023-10-26,Não Convertido,,0.0,Conservador,British Virgin Islands
40571,TikTok,2023-10-25,Não Convertido,,0.0,Moderado,Kyrgyz Republic
40572,E-mail Marketing,2023-10-26,Não Convertido,,0.0,Agressivo,Bahamas
40573,E-mail Marketing,2023-10-27,Não Convertido,,0.0,Moderado,Saint Barthelemy
40574,Instagram,2023-10-25,Não Convertido,,0.0,Conservador,Bangladesh
