lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
35187,WhatsApp,2023-10-04,Não Convertido,,0.0,Moderado,Netherlands Antilles
35188,YouTube Ads,2023-10-06,Não Convertido,,0.0,Agressivo,Samoa
35189,Orgânico,2023-10-06,Não Convertido,,0.0,Conservador,Palau
35190,Indicação,2023-10-03,Não Convertido,,0.0,Agressivo,Burundi
35191,Orgânico,2023-10-04,Não Convertido,,0.0,Moderado,Iceland
35192,WhatsApp,2023-10-05,Não Convertido,,0.0,Moderado,Kazakhstan
35193,E-mail Marketing,2023-10-07,Não Convertido,,0.0,Moderado,Togo
35194,Instagram,2023-10-06,Não Convertido,,0.0,Moderado,Argentina
35195,Instagram,2023-10-05,Convertido,29.0,3225.59,Conservador,Madagascar
35196,E-mail Marketing,2023-10-07,Não Convertido,,0.0,Agressivo,Czech Republic
35197,TikTok,2023-10-03,Não Convertido,,0.0,Agressivo,Liberia
35198,E-mail Marketing,2023-10-05,Convertido,5.0,2652.74,Conservador,American Samoa
35199,TikTok,2023-10-04,Não Convertido,,0.0,Conservador,Holy See (Vatican City State)
35200,TikTok,2023-10-07,Não Convertido,,0.0,Agressivo,Israel
35201,Facebook,2023-10-06,Não Convertido,,0.0,Moderado,Philippines
35202,Instagram,2023-10-04,Convertido,27.0,6578.34,Moderado,Germany
35203,Instagram,2023-10-06,Não Convertido,,0.0,Moderado,Malawi
35204,E-mail Marketing,2023-10-07,Não Convertido,,0.0,Desconhecido,Vanuatu
35205,Google Ads,2023-10-04,Não Convertido,,0.0,Moderado,Lesotho
35206,Facebook,2023-10-02,Não Convertido,,0.0,Moderado,San Marino
35207,Orgânico,2023-10-04,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
35208,YouTube Ads,2023-10-03,Não Convertido,,0.0,Agressivo,United States of America
35209,E-mail Marketing,2023-10-03,Não Convertido,,0.0,Conservador,Sweden
35210,Orgânico,2023-10-06,Não Convertido,,0.0,Agressivo,Argentina
35211,Facebook,2023-10-07,Não Convertido,,0.0,Moderado,Malawi
35212,Instagram,2023-10-06,Não Convertido,,0.0,Desconhecido,Mali
35213,WhatsApp,2023-10-06,Não Convertido,,0.0,Moderado,Isle of Man
35214,Instagram,2023-10-05,Não Convertido,,0.0,Desconhecido,Mozambique
35215,Instagram,2023-10-05,Não Convertido,,0.0,Agressivo,Serbia
35216,Orgânico,2023-10-02,Não Convertido,,0.0,Agressivo,Lithuania
35217,WhatsApp,2023-10-02,Não Convertido,,0.0,Desconhecido,Korea
35218,TikTok,2023-10-07,Não Convertido,,0.0,Moderado,Jordan
35219,Instagram,2023-10-03,Não Convertido,,0.0,Moderado,Mongolia
35220,Facebook,2023-10-06,Não Convertido,,0.0,Moderado,Sudan
35221,Indicação,2023-10-04,Não Convertido,,0.0,Agressivo,Myanmar
35222,TikTok,2023-10-05,Convertido,12.0,383.9,Conservador,France
35223,Instagram,2023-10-07,Não Convertido,,0.0,Moderado,Saint Lucia
35224,Facebook,2023-10-06,Não Convertido,,0.0,Moderado,Panama
35225,TikTok,2023-10-05,Não Convertido,,0.0,Agressivo,Lithuania
35226,TikTok,2023-10-03,Não Convertido,,0.0,Agressivo,Nicaragua
35227,Orgânico,2023-10-06,Não Convertido,,0.0,Moderado,New Caledonia
35228,E-mail Marketing,2023-10-06,Não Convertido,,0.0,Moderado,Namibia
35229,Instagram,2023-10-07,Não Convertido,,0.0,Agressivo,Marshall Islands
35230,Google Ads,2023-10-02,Não Convertido,,0.0,Conservador,Bhutan
35231,Instagram,2023-10-04,Não Convertido,,0.0,Agressivo,Estonia
35232,Facebook,2023-10-06,Não Convertido,,0.0,Conservador,United States of America
35233,Facebook,2023-10-03,Não Convertido,,0.0,Conservador,Andorra
35234,TikTok,2023-10-03,Não Convertido,,0.0,Moderado,France
35235,Facebook,2023-10-06,Não Convertido,,0.0,Desconhecido,Chad
35236,Indicação,2023-10-05,Convertido,15.0,7038.31,Moderado,Kiribati
35237,E-mail Marketing,2023-10-02,Não Convertido,,0.0,Conservador,Myanmar
35238,WhatsApp,2023-10-03,Não Convertido,,0.0,Moderado,Georgia
35239,Instagram,2023-10-07,Não Convertido,,0.0,Moderado,United States Virgin Islands
35240,WhatsApp,2023-10-03,Não Convertido,,0.0,Moderado,Tokelau
35241,YouTube Ads,2023-10-02,Não Convertido,,0.0,Agressivo,Czech Republic
35242,Facebook,2023-10-06,Não Convertido,,0.0,Conservador,Nigeria
35243,Indicação,2023-10-07,Não Convertido,,0.0,Conservador,Korea
35244,TikTok,2023-10-04,Não Convertido,,0.0,Desconhecido,Madagascar
35245,E-mail Marketing,2023-10-03,Não Convertido,,0.0,Agressivo,Jordan
35246,Facebook,2023-10-04,Não Convertido,,0.0,Conservador,Mauritania
35247,TikTok,2023-10-06,Não Convertido,,0.0,Desconhecido,Rwanda
35248,Instagram,2023-10-05,Não Convertido,,0.0,Agressivo,Poland
35249,WhatsApp,2023-10-03,Não Convertido,,0.0,Moderado,Spain
35250,Instagram,2023-10-04,Não Convertido,,0.0,Moderado,Brazil
35251,E-mail Marketing,2023-10-06,Não Convertido,,0.0,Desconhecido,Rwanda
35252,Google Ads,2023-10-06,Não Convertido,,0.0,Moderado,France
35253,Orgânico,2023-10-03,Não Convertido,,0.0,Agressivo,Bolivia
35254,YouTube Ads,2023-10-05,Não Convertido,,0.0,Conservador,Tunisia
35255,YouTube Ads,2023-10-07,Não Convertido,,0.0,Moderado,Chad
35256,Instagram,2023-10-02,Não Convertido,,0.0,Desconhecido,Kyrgyz Republic
35257,Facebook,2023-10-04,Não Convertido,,0.0,Desconhecido,Bahrain
35258,TikTok,2023-10-03,Não Convertido,,0.0,Conservador,Madagascar
35259,WhatsApp,2023-10-04,Não Convertido,,0.0,Conservador,Benin
35260,Instagram,2023-10-07,Não Convertido,,0.0,Conservador,Angola
35261,Orgânico,2023-10-03,Não Convertido,,0.0,Conservador,Turks and Caicos Islands
35262,TikTok,2023-10-02,Não Convertido,,0.0,Agressivo,Turkmenistan
35263,WhatsApp,2023-10-05,Não Convertido,,0.0,Moderado,Jordan
35264,TikTok,2023-10-02,Não Convertido,,0.0,Conservador,Sao Tome and Principe
35265,Google Ads,2023-10-07,Não Convertido,,0.0,Agressivo,Jersey
35266,Orgânico,2023-10-03,Não Convertido,,0.0,Moderado,Austria
35267,YouTube Ads,2023-10-07,Não Convertido,,0.0,Agressivo,Armenia
35268,E-mail Marketing,2023-10-03,Não Convertido,,0.0,Agressivo,Guinea
35269,Instagram,2023-10-07,Não Convertido,,0.0,Conservador,Tajikistan
35270,Orgânico,2023-10-06,Não Convertido,,0.0,Agressivo,Brazil
35271,TikTok,2023-10-04,Não Convertido,,0.0,Moderado,Nauru
35272,TikTok,2023-10-06,Não Convertido,,0.0,Desconhecido,Cayman Islands
35273,E-mail Marketing,2023-10-06,Não Convertido,,0.0,Moderado,Zimbabwe
35274,Instagram,2023-10-03,Não Convertido,,0.0,Conservador,Hong Kong
35275,TikTok,2023-10-06,Não Convertido,,0.0,Moderado,Hungary
35276,Orgânico,2023-10-02,Não Convertido,,0.0,Moderado,Falkland Islands (Malvinas)
35277,Facebook,2023-10-07,Convertido,19.0,6282.74,Moderado,French Guiana
35278,E-mail Marketing,2023-10-07,Não Convertido,,0.0,Moderado,Congo
35279,Facebook,2023-10-03,Não Convertido,,0.0,Moderado,Algeria
35280,Google Ads,2023-10-03,Não Convertido,,0.0,Moderado,Poland
35281,E-mail Marketing,2023-10-03,Não Convertido,,0.0,Moderado,Morocco
35282,E-mail Marketing,2023-10-02,Não Convertido,,0.0,Conservador,Libyan Arab Jamahiriya
35283,Orgânico,2023-10-05,Não Convertido,,0.0,Agressivo,Bolivia
35284,Orgânico,2023-10-07,Não Convertido,,0.0,Moderado,Ghana
35285,WhatsApp,2023-10-03,Não Convertido,,0.0,Desconhecido,Georgia
35286,YouTube Ads,2023-10-03,Não Convertido,,0.0,Moderado,Slovenia
35287,Instagram,2023-10-04,Não Convertido,,0.0,Agressivo,Mayotte
35288,Google Ads,2023-10-04,Não Convertido,,0.0,Conservador,Singapore
35289,Orgânico,2023-10-03,Não Convertido,,0.0,Agressivo,Guam
35290,E-mail Marketing,2023-10-05,Não Convertido,,0.0,Conservador,Pitcairn Islands
35291,Instagram,2023-10-07,Não Convertido,,0.0,Moderado,Eritrea
35292,E-mail Marketing,2023-10-04,Não Convertido,,0.0,Desconhecido,Congo
35293,Orgânico,2023-10-05,Não Convertido,,0.0,Moderado,Argentina
35294,E-mail Marketing,2023-10-02,Não Convertido,,0.0,Agressivo,Rwanda
35295,E-mail Marketing,2023-10-07,Não Convertido,,0.0,Moderado,Botswana
35296,Facebook,2023-10-05,Não Convertido,,0.0,Agressivo,Russian Federation
35297,Facebook,2023-10-02,Não Convertido,,0.0,Conservador,Slovenia
35298,Indicação,2023-10-07,Não Convertido,,0.0,Conservador,Serbia
35299,Instagram,2023-10-07,Não Convertido,,0.0,Moderado,Somalia
35300,Orgânico,2023-10-04,Não Convertido,,0.0,Agressivo,Congo
35301,Instagram,2023-10-02,Não Convertido,,0.0,Moderado,Holy See (Vatican City State)
35302,Facebook,2023-10-06,Não Convertido,,0.0,Conservador,Bangladesh
35303,Google Ads,2023-10-07,Não Convertido,,0.0,Desconhecido,French Polynesia
35304,Orgânico,2023-10-02,Não Convertido,,0.0,Moderado,Mali
35305,YouTube Ads,2023-10-05,Não Convertido,,0.0,Agressivo,Algeria
35306,Instagram,2023-10-05,Não Convertido,,0.0,Agressivo,Malta
35307,TikTok,2023-10-03,Não Convertido,,0.0,Conservador,Argentina
35308,E-mail Marketing,2023-10-06,Não Convertido,,0.0,Agressivo,South Africa
35309,YouTube Ads,2023-10-04,Não Convertido,,0.0,Agressivo,Martinique
