lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
159775,E-mail Marketing,2024-09-28,Não Convertido,,0.0,Agressivo,Singapore
159776,Indicação,2024-09-26,Não Convertido,,0.0,Moderado,Saint Barthelemy
159777,Indicação,2024-09-23,Não Convertido,,0.0,Agressivo,Iceland
159778,Instagram,2024-09-23,Não Convertido,,0.0,Agressivo,Bahamas
159779,Google Ads,2024-09-27,Não Convertido,,0.0,Moderado,Belgium
159780,Facebook,2024-09-28,Não Convertido,,0.0,Moderado,Tokelau
159781,TikTok,2024-09-27,Não Convertido,,0.0,Moderado,Pakistan
159782,Facebook,2024-09-23,Não Convertido,,0.0,Moderado,Samoa
159783,WhatsApp,2024-09-24,Não Convertido,,0.0,Agressivo,Pakistan
159784,Facebook,2024-09-26,Não Convertido,,0.0,Agressivo,Syrian Arab Republic
159785,Facebook,2024-09-28,Não Convertido,,0.0,Conservador,Uganda
159786,Orgânico,2024-09-27,Não Convertido,,0.0,Agressivo,Malaysia
159787,Instagram,2024-09-27,Convertido,4.0,4056.71,Desconhecido,Nicaragua
159788,Orgânico,2024-09-27,Não Convertido,,0.0,Desconhecido,El Salvador
159789,Instagram,2024-09-24,Não Convertido,,0.0,Agressivo,Jamaica
159790,Indicação,2024-09-25,Não Convertido,,0.0,Agressivo,Afghanistan
159791,E-mail Marketing,2024-09-28,Não Convertido,,0.0,Moderado,Senegal
159792,Indicação,2024-09-27,Não Convertido,,0.0,Agressivo,Cote d'Ivoire
159793,E-mail Marketing,2024-09-24,Não Convertido,,0.0,Conservador,Moldova
159794,E-mail Marketing,2024-09-24,Não Convertido,,0.0,Desconhecido,Eritrea
159795,WhatsApp,2024-09-26,Não Convertido,,0.0,Agressivo,Mexico
159796,Instagram,2024-09-24,Não Convertido,,0.0,Moderado,Guinea
159797,Instagram,2024-09-23,Não Convertido,,0.0,Agressivo,Chile
159798,WhatsApp,2024-09-26,Não Convertido,,0.0,Agressivo,United States Minor Outlying Islands
159799,Facebook,2024-09-24,Não Convertido,,0.0,Moderado,Bosnia and Herzegovina
159800,Orgânico,2024-09-27,Não Convertido,,0.0,Conservador,Burkina Faso
159801,E-mail Marketing,2024-09-28,Não Convertido,,0.0,Agressivo,Netherlands
159802,Facebook,2024-09-27,Não Convertido,,0.0,Agressivo,Swaziland
159803,WhatsApp,2024-09-23,Não Convertido,,0.0,Agressivo,Sudan
159804,Instagram,2024-09-24,Não Convertido,,0.0,Agressivo,Guinea-Bissau
159805,Orgânico,2024-09-28,Não Convertido,,0.0,Agressivo,Netherlands
159806,Facebook,2024-09-26,Não Convertido,,0.0,Conservador,Haiti
159807,YouTube Ads,2024-09-23,Não Convertido,,0.0,Agressivo,Turkey
159808,Orgânico,2024-09-28,Não Convertido,,0.0,Agressivo,Hungary
159809,Instagram,2024-09-24,Não Convertido,,0.0,Desconhecido,Turkmenistan
159810,Orgânico,2024-09-24,Convertido,9.0,629.83,Agressivo,Ecuador
159811,Orgânico,2024-09-23,Não Convertido,,0.0,Moderado,Peru
159812,TikTok,2024-09-26,Não Convertido,,0.0,Moderado,Jordan
159813,Orgânico,2024-09-23,Não Convertido,,0.0,Agressivo,Palestinian Territory
159814,E-mail Marketing,2024-09-26,Não Convertido,,0.0,Moderado,Taiwan
