lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
123838,WhatsApp,2024-07-05,Não Convertido,,0.0,Conservador,Vanuatu
123839,Indicação,2024-07-05,Não Convertido,,0.0,Moderado,Canada
123840,YouTube Ads,2024-07-05,Não Convertido,,0.0,Agressivo,Andorra
123841,TikTok,2024-07-05,Não Convertido,,0.0,Moderado,French Guiana
123842,Facebook,2024-07-02,Não Convertido,,0.0,Moderado,Netherlands Antilles
123843,Orgânico,2024-07-02,Não Convertido,,0.0,Agressivo,Jersey
123844,Google Ads,2024-07-06,Não Convertido,,0.0,Moderado,Rwanda
123845,Facebook,2024-07-01,Não Convertido,,0.0,Moderado,Kuwait
123846,Orgânico,2024-07-01,Não Convertido,,0.0,Agressivo,Kazakhstan
123847,Indicação,2024-07-03,Não Convertido,,0.0,Agressivo,Guyana
123848,Instagram,2024-07-06,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
123849,Google Ads,2024-07-06,Não Convertido,,0.0,Conservador,Colombia
123850,WhatsApp,2024-07-04,Não Convertido,,0.0,Agressivo,Romania
123851,Orgânico,2024-07-03,Não Convertido,,0.0,Desconhecido,Tokelau
123852,WhatsApp,2024-07-05,Não Convertido,,0.0,Moderado,Grenada
123853,TikTok,2024-07-04,Não Convertido,,0.0,Desconhecido,Belarus
123854,Instagram,2024-07-05,Não Convertido,,0.0,Moderado,Azerbaijan
123855,Orgânico,2024-07-03,Não Convertido,,0.0,Agressivo,Djibouti
123856,Instagram,2024-07-05,Não Convertido,,0.0,Moderado,Saint Barthelemy
123857,Facebook,2024-07-03,Não Convertido,,0.0,Agressivo,Mongolia
123858,E-mail Marketing,2024-07-04,Não Convertido,,0.0,Conservador,Bosnia and Herzegovina
123859,TikTok,2024-07-04,Não Convertido,,0.0,Moderado,Sao Tome and Principe
123860,TikTok,2024-07-06,Não Convertido,,0.0,Moderado,Lithuania
123861,Google Ads,2024-07-05,Não Convertido,,0.0,Agressivo,Poland
