lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
19390,Instagram,2023-07-24,Não Convertido,,0.0,Moderado,Vietnam
19391,Indicação,2023-07-24,Não Convertido,,0.0,Moderado,Tonga
19392,Instagram,2023-07-25,Não Convertido,,0.0,Agressivo,Uruguay
19393,Orgânico,2023-07-25,Convertido,2.0,1204.18,Desconhecido,Ecuador
19394,Instagram,2023-07-24,Não Convertido,,0.0,Moderado,Cocos (Keeling) Islands
19395,Indicação,2023-07-28,Não Convertido,,0.0,Moderado,Senegal
19396,Instagram,2023-07-29,Não Convertido,,0.0,Moderado,Israel
19397,Instagram,2023-07-27,Não Convertido,,0.0,Conservador,Benin
19398,Instagram,2023-07-25,Não Convertido,,0.0,Agressivo,Cook Islands
19399,Instagram,2023-07-28,Não Convertido,,0.0,Conservador,Somalia
19400,Instagram,2023-07-29,Não Convertido,,0.0,Conservador,Mozambique
19401,WhatsApp,2023-07-28,Não Convertido,,0.0,Agressivo,Guyana
19402,Orgânico,2023-07-25,Não Convertido,,0.0,Conservador,Saint Martin
19403,E-mail Marketing,2023-07-26,Não Convertido,,0.0,Agressivo,Djibouti
19404,E-mail Marketing,2023-07-27,Não Convertido,,0.0,Moderado,Palestinian Territory
19405,Google Ads,2023-07-26,Não Convertido,,0.0,Moderado,Costa Rica
19406,Orgânico,2023-07-29,Não Convertido,,0.0,Moderado,Swaziland
19407,Instagram,2023-07-25,Não Convertido,,0.0,Desconhecido,Kazakhstan
19408,Google Ads,2023-07-28,Não Convertido,,0.0,Agressivo,Dominica
19409,Facebook,2023-07-28,Convertido,20.0,8650.69,Agressivo,Thailand
19410,TikTok,2023-07-28,Não Convertido,,0.0,Moderado,Costa Rica
19411,TikTok,2023-07-26,Não Convertido,,0.0,Conservador,Lithuania
19412,TikTok,2023-07-26,Não Convertido,,0.0,Moderado,Saint Pierre and Miquelon
19413,E-mail Marketing,2023-07-24,Não Convertido,,0.0,Moderado,Greece
19414,WhatsApp,2023-07-27,Não Convertido,,0.0,Agressivo,Netherlands Antilles
19415,TikTok,2023-07-29,Não Convertido,,0.0,Moderado,Croatia
19416,TikTok,2023-07-29,Não Convertido,,0.0,Conservador,Saudi Arabia
19417,Instagram,2023-07-24,Não Convertido,,0.0,Conservador,Sudan
19418,TikTok,2023-07-25,Não Convertido,,0.0,Agressivo,Aruba
19419,Orgânico,2023-07-24,Não Convertido,,0.0,Agressivo,Burkina Faso
19420,TikTok,2023-07-26,Não Convertido,,0.0,Agressivo,Iran
19421,Facebook,2023-07-28,Não Convertido,,0.0,Conservador,Tunisia
19422,TikTok,2023-07-24,Não Convertido,,0.0,Moderado,Libyan Arab Jamahiriya
19423,Google Ads,2023-07-24,Não Convertido,,0.0,Moderado,Vietnam
19424,YouTube Ads,2023-07-29,Não Convertido,,0.0,Moderado,Eritrea
19425,WhatsApp,2023-07-25,Não Convertido,,0.0,Desconhecido,Dominican Republic
19426,Orgânico,2023-07-29,Não Convertido,,0.0,Desconhecido,Rwanda
19427,Instagram,2023-07-28,Não Convertido,,0.0,Conservador,Antarctica (the territory South of 60 deg S)
19428,TikTok,2023-07-29,Não Convertido,,0.0,Moderado,Montserrat
19429,Indicação,2023-07-28,Não Convertido,,0.0,Agressivo,Cyprus
19430,Instagram,2023-07-28,Convertido,27.0,7932.05,Agressivo,Bolivia
19431,Orgânico,2023-07-27,Não Convertido,,0.0,Moderado,Belgium
19432,TikTok,2023-07-26,Não Convertido,,0.0,Moderado,Uzbekistan
19433,TikTok,2023-07-28,Não Convertido,,0.0,Moderado,Cyprus
19434,E-mail Marketing,2023-07-28,Não Convertido,,0.0,Moderado,India
19435,TikTok,2023-07-28,Não Convertido,,0.0,Agressivo,Bhutan
19436,E-mail Marketing,2023-07-25,Não Convertido,,0.0,Moderado,Guinea
19437,TikTok,2023-07-28,Não Convertido,,0.0,Moderado,Swaziland
19438,YouTube Ads,2023-07-27,Não Convertido,,0.0,Moderado,Guatemala
19439,Indicação,2023-07-25,Não Convertido,,0.0,Agressivo,Romania
19440,WhatsApp,2023-07-26,Não Convertido,,0.0,Conservador,Anguilla
19441,Facebook,2023-07-25,Não Convertido,,0.0,Conservador,Poland
