lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
259478,TikTok,2025-04-08,Não Convertido,,0.0,Moderado,Antigua and Barbuda
259479,Google Ads,2025-04-08,Não Convertido,,0.0,Agressivo,Guam
259480,TikTok,2025-04-12,Não Convertido,,0.0,Desconhecido,Micronesia
259481,Facebook,2025-04-09,Não Convertido,,0.0,Moderado,Cocos (Keeling) Islands
259482,Google Ads,2025-04-11,Não Convertido,,0.0,Moderado,Mexico
259483,E-mail Marketing,2025-04-09,Não Convertido,,0.0,Moderado,Turks and Caicos Islands
259484,WhatsApp,2025-04-07,Não Convertido,,0.0,Moderado,Yemen
259485,Instagram,2025-04-09,Não Convertido,,0.0,Agressivo,Latvia
259486,Orgânico,2025-04-11,Não Convertido,,0.0,Moderado,Puerto Rico
259487,Instagram,2025-04-10,Não Convertido,,0.0,Agressivo,Indonesia
259488,Instagram,2025-04-09,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
259489,YouTube Ads,2025-04-09,Não Convertido,,0.0,Conservador,Argentina
259490,WhatsApp,2025-04-10,Não Convertido,,0.0,Agressivo,Macao
259491,TikTok,2025-04-10,Não Convertido,,0.0,Agressivo,Saudi Arabia
259492,TikTok,2025-04-12,Convertido,15.0,5749.39,Agressivo,Somalia
259493,WhatsApp,2025-04-07,Não Convertido,,0.0,Conservador,French Guiana
259494,Orgânico,2025-04-09,Não Convertido,,0.0,Moderado,Cambodia
259495,YouTube Ads,2025-04-10,Não Convertido,,0.0,Moderado,French Polynesia
259496,TikTok,2025-04-08,Não Convertido,,0.0,Agressivo,Guatemala
259497,YouTube Ads,2025-04-12,Não Convertido,,0.0,Moderado,Lesotho
259498,E-mail Marketing,2025-04-11,Não Convertido,,0.0,Agressivo,El Salvador
259499,E-mail Marketing,2025-04-12,Não Convertido,,0.0,Agressivo,Bahamas
259500,Orgânico,2025-04-12,Não Convertido,,0.0,Agressivo,Turks and Caicos Islands
259501,Orgânico,2025-04-10,Não Convertido,,0.0,Conservador,Sudan
259502,TikTok,2025-04-11,Não Convertido,,0.0,Conservador,Egypt
259503,Instagram,2025-04-12,Não Convertido,,0.0,Moderado,United Arab Emirates
259504,Orgânico,2025-04-09,Não Convertido,,0.0,Moderado,Cayman Islands
259505,Orgânico,2025-04-08,Não Convertido,,0.0,Moderado,Uzbekistan
259506,Facebook,2025-04-08,Não Convertido,,0.0,Conservador,Sweden
259507,Orgânico,2025-04-07,Não Convertido,,0.0,Conservador,Turkmenistan
259508,TikTok,2025-04-12,Não Convertido,,0.0,Agressivo,Nicaragua
259509,E-mail Marketing,2025-04-07,Não Convertido,,0.0,Conservador,Burundi
259510,Instagram,2025-04-11,Não Convertido,,0.0,Conservador,Reunion
259511,TikTok,2025-04-07,Não Convertido,,0.0,Agressivo,Iran
259512,E-mail Marketing,2025-04-09,Não Convertido,,0.0,Moderado,Greece
259513,Indicação,2025-04-10,Não Convertido,,0.0,Desconhecido,Burundi
259514,Orgânico,2025-04-07,Não Convertido,,0.0,Conservador,Guadeloupe
259515,Instagram,2025-04-12,Não Convertido,,0.0,Moderado,Western Sahara
259516,TikTok,2025-04-07,Não Convertido,,0.0,Agressivo,Norfolk Island
259517,TikTok,2025-04-07,Não Convertido,,0.0,Moderado,Korea
259518,TikTok,2025-04-12,Não Convertido,,0.0,Agressivo,Italy
259519,E-mail Marketing,2025-04-07,Não Convertido,,0.0,Conservador,Israel
259520,YouTube Ads,2025-04-12,Não Convertido,,0.0,Agressivo,Kuwait
259521,YouTube Ads,2025-04-07,Não Convertido,,0.0,Moderado,Brazil
259522,Instagram,2025-04-07,Não Convertido,,0.0,Agressivo,Yemen
259523,Instagram,2025-04-09,Não Convertido,,0.0,Conservador,Saint Martin
259524,Indicação,2025-04-08,Não Convertido,,0.0,Agressivo,Liberia
259525,WhatsApp,2025-04-07,Não Convertido,,0.0,Desconhecido,Micronesia
259526,Google Ads,2025-04-08,Convertido,7.0,4693.59,Desconhecido,Finland
259527,Indicação,2025-04-07,Não Convertido,,0.0,Moderado,Nicaragua
259528,Orgânico,2025-04-11,Não Convertido,,0.0,Agressivo,Bangladesh
259529,Instagram,2025-04-12,Não Convertido,,0.0,Moderado,British Indian Ocean Territory (Chagos Archipelago)
259530,Facebook,2025-04-08,Não Convertido,,0.0,Desconhecido,Haiti
259531,Orgânico,2025-04-10,Não Convertido,,0.0,Moderado,Palestinian Territory
259532,TikTok,2025-04-08,Não Convertido,,0.0,Moderado,Malaysia
259533,Google Ads,2025-04-07,Não Convertido,,0.0,Conservador,Singapore
259534,Orgânico,2025-04-07,Não Convertido,,0.0,Moderado,Australia
259535,Instagram,2025-04-11,Não Convertido,,0.0,Moderado,Fiji
259536,Facebook,2025-04-09,Não Convertido,,0.0,Moderado,France
259537,WhatsApp,2025-04-11,Não Convertido,,0.0,Moderado,Colombia
259538,Instagram,2025-04-07,Não Convertido,,0.0,Conservador,Trinidad and Tobago
259539,Orgânico,2025-04-09,Não Convertido,,0.0,Conservador,Togo
259540,Orgânico,2025-04-11,Não Convertido,,0.0,Moderado,Austria
259541,Orgânico,2025-04-11,Não Convertido,,0.0,Moderado,Sri Lanka
259542,E-mail Marketing,2025-04-08,Não Convertido,,0.0,Agressivo,Aruba
259543,WhatsApp,2025-04-10,Não Convertido,,0.0,Agressivo,Norway
259544,TikTok,2025-04-08,Não Convertido,,0.0,Moderado,Saint Vincent and the Grenadines
259545,E-mail Marketing,2025-04-07,Não Convertido,,0.0,Conservador,Macao
259546,Instagram,2025-04-10,Não Convertido,,0.0,Moderado,Cameroon
259547,Google Ads,2025-04-12,Não Convertido,,0.0,Moderado,Niger
259548,TikTok,2025-04-10,Não Convertido,,0.0,Moderado,Somalia
259549,Instagram,2025-04-12,Não Convertido,,0.0,Moderado,Oman
259550,Orgânico,2025-04-11,Não Convertido,,0.0,Moderado,American Samoa
259551,E-mail Marketing,2025-04-09,Não Convertido,,0.0,Conservador,Belarus
259552,YouTube Ads,2025-04-12,Não Convertido,,0.0,Moderado,Western Sahara
259553,E-mail Marketing,2025-04-09,Não Convertido,,0.0,Conservador,Senegal
