lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
185998,YouTube Ads,2024-11-18,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
185999,E-mail Marketing,2024-11-22,Não Convertido,,0.0,Agressivo,Guernsey
186000,E-mail Marketing,2024-11-19,Não Convertido,,0.0,Moderado,Estonia
186001,E-mail Marketing,2024-11-18,Não Convertido,,0.0,Desconhecido,Suriname
186002,WhatsApp,2024-11-19,Não Convertido,,0.0,Moderado,Iraq
186003,Orgânico,2024-11-23,Não Convertido,,0.0,Moderado,Sierra Leone
186004,Instagram,2024-11-19,Não Convertido,,0.0,Moderado,Syrian Arab Republic
186005,Orgânico,2024-11-19,Não Convertido,,0.0,Conservador,Falkland Islands (Malvinas)
186006,Orgânico,2024-11-21,Não Convertido,,0.0,Moderado,British Virgin Islands
186007,TikTok,2024-11-22,Convertido,1.0,8845.94,Conservador,Brunei Darussalam
186008,Instagram,2024-11-20,Não Convertido,,0.0,Agressivo,Thailand
186009,Instagram,2024-11-19,Não Convertido,,0.0,Moderado,Uzbekistan
186010,TikTok,2024-11-21,Não Convertido,,0.0,Moderado,Mali
186011,TikTok,2024-11-19,Não Convertido,,0.0,Agressivo,Bahamas
186012,Orgânico,2024-11-19,Não Convertido,,0.0,Agressivo,Australia
186013,Instagram,2024-11-22,Convertido,18.0,303.12,Moderado,French Southern Territories
186014,Facebook,2024-11-22,Não Convertido,,0.0,Desconhecido,Korea
186015,Orgânico,2024-11-18,Não Convertido,,0.0,Moderado,Mayotte
186016,TikTok,2024-11-19,Não Convertido,,0.0,Agressivo,Portugal
186017,Indicação,2024-11-19,Não Convertido,,0.0,Agressivo,Cyprus
186018,Instagram,2024-11-23,Não Convertido,,0.0,Agressivo,Saint Helena
186019,Orgânico,2024-11-22,Não Convertido,,0.0,Conservador,Belarus
186020,TikTok,2024-11-23,Não Convertido,,0.0,Moderado,Yemen
186021,E-mail Marketing,2024-11-23,Não Convertido,,0.0,Conservador,Ghana
186022,Google Ads,2024-11-18,Não Convertido,,0.0,Desconhecido,Bouvet Island (Bouvetoya)
186023,Facebook,2024-11-21,Não Convertido,,0.0,Conservador,Panama
186024,Orgânico,2024-11-18,Não Convertido,,0.0,Conservador,Saint Barthelemy
186025,YouTube Ads,2024-11-23,Não Convertido,,0.0,Agressivo,Guadeloupe
186026,Instagram,2024-11-18,Não Convertido,,0.0,Agressivo,Gibraltar
186027,TikTok,2024-11-23,Não Convertido,,0.0,Agressivo,Montenegro
186028,Instagram,2024-11-19,Não Convertido,,0.0,Agressivo,Maldives
186029,TikTok,2024-11-22,Não Convertido,,0.0,Moderado,Namibia
186030,WhatsApp,2024-11-22,Não Convertido,,0.0,Conservador,Aruba
186031,Orgânico,2024-11-19,Não Convertido,,0.0,Moderado,Timor-Leste
186032,Google Ads,2024-11-23,Não Convertido,,0.0,Desconhecido,Norway
186033,Google Ads,2024-11-18,Não Convertido,,0.0,Moderado,Andorra
186034,WhatsApp,2024-11-18,Não Convertido,,0.0,Conservador,Poland
186035,Orgânico,2024-11-23,Não Convertido,,0.0,Moderado,Mauritania
186036,Orgânico,2024-11-23,Convertido,11.0,3960.74,Conservador,Marshall Islands
186037,Google Ads,2024-11-21,Não Convertido,,0.0,Conservador,Azerbaijan
186038,TikTok,2024-11-22,Não Convertido,,0.0,Agressivo,French Polynesia
186039,Instagram,2024-11-18,Não Convertido,,0.0,Moderado,Zimbabwe
186040,Instagram,2024-11-21,Não Convertido,,0.0,Agressivo,Uganda
186041,Orgânico,2024-11-22,Não Convertido,,0.0,Agressivo,Lao People's Democratic Republic
186042,Orgânico,2024-11-20,Convertido,18.0,8731.08,Agressivo,Gambia
186043,Instagram,2024-11-22,Não Convertido,,0.0,Agressivo,Thailand
186044,Indicação,2024-11-19,Não Convertido,,0.0,Agressivo,Marshall Islands
186045,E-mail Marketing,2024-11-19,Não Convertido,,0.0,Desconhecido,Congo
186046,Orgânico,2024-11-20,Convertido,13.0,8202.14,Desconhecido,New Zealand
186047,Google Ads,2024-11-19,Não Convertido,,0.0,Agressivo,Cameroon
186048,YouTube Ads,2024-11-18,Não Convertido,,0.0,Moderado,Uruguay
186049,Instagram,2024-11-23,Não Convertido,,0.0,Agressivo,British Indian Ocean Territory (Chagos Archipelago)
186050,Google Ads,2024-11-21,Não Convertido,,0.0,Agressivo,Martinique
186051,YouTube Ads,2024-11-20,Não Convertido,,0.0,Desconhecido,Dominica
186052,Google Ads,2024-11-22,Não Convertido,,0.0,Agressivo,Canada
186053,Indicação,2024-11-23,Não Convertido,,0.0,Moderado,Bouvet Island (Bouvetoya)
186054,E-mail Marketing,2024-11-23,Não Convertido,,0.0,Agressivo,Bahrain
186055,Facebook,2024-11-22,Não Convertido,,0.0,Desconhecido,Bangladesh
186056,Instagram,2024-11-22,Não Convertido,,0.0,Agressivo,Seychelles
186057,Indicação,2024-11-21,Convertido,29.0,1675.94,Moderado,Antarctica (the territory South of 60 deg S)
186058,Instagram,2024-11-21,Não Convertido,,0.0,Moderado,Suriname
186059,TikTok,2024-11-18,Não Convertido,,0.0,Agressivo,Myanmar
186060,E-mail Marketing,2024-11-20,Não Convertido,,0.0,Conservador,Portugal
186061,Google Ads,2024-11-21,Não Convertido,,0.0,Agressivo,Macao
186062,WhatsApp,2024-11-21,Não Convertido,,0.0,Moderado,Israel
186063,E-mail Marketing,2024-11-22,Não Convertido,,0.0,Moderado,France
186064,Facebook,2024-11-22,Não Convertido,,0.0,Agressivo,Botswana
186065,TikTok,2024-11-18,Não Convertido,,0.0,Agressivo,Anguilla
186066,Orgânico,2024-11-19,Não Convertido,,0.0,Agressivo,Tanzania
186067,Orgânico,2024-11-20,Não Convertido,,0.0,Conservador,Botswana
186068,E-mail Marketing,2024-11-18,Não Convertido,,0.0,Moderado,Cameroon
186069,Facebook,2024-11-19,Não Convertido,,0.0,Agressivo,Saudi Arabia
186070,YouTube Ads,2024-11-18,Não Convertido,,0.0,Moderado,Angola
186071,Instagram,2024-11-22,Não Convertido,,0.0,Agressivo,Myanmar
186072,Orgânico,2024-11-19,Não Convertido,,0.0,Conservador,Germany
186073,YouTube Ads,2024-11-19,Não Convertido,,0.0,Agressivo,Congo
186074,Indicação,2024-11-20,Não Convertido,,0.0,Desconhecido,Equatorial Guinea
186075,Orgânico,2024-11-21,Não Convertido,,0.0,Moderado,Saint Pierre and Miquelon
186076,WhatsApp,2024-11-22,Não Convertido,,0.0,Agressivo,Italy
186077,WhatsApp,2024-11-21,Não Convertido,,0.0,Conservador,Ecuador
186078,Instagram,2024-11-22,Não Convertido,,0.0,Conservador,Cuba
186079,Orgânico,2024-11-19,Não Convertido,,0.0,Agressivo,Suriname
186080,Instagram,2024-11-22,Não Convertido,,0.0,Agressivo,Mongolia
186081,YouTube Ads,2024-11-22,Não Convertido,,0.0,Moderado,Nicaragua
186082,E-mail Marketing,2024-11-19,Não Convertido,,0.0,Moderado,Svalbard & Jan Mayen Islands
186083,Facebook,2024-11-18,Não Convertido,,0.0,Agressivo,Korea
186084,WhatsApp,2024-11-19,Não Convertido,,0.0,Conservador,Andorra
186085,Orgânico,2024-11-22,Não Convertido,,0.0,Moderado,Timor-Leste
186086,Instagram,2024-11-19,Não Convertido,,0.0,Conservador,Guam
186087,Orgânico,2024-11-18,Não Convertido,,0.0,Moderado,Heard Island and McDonald Islands
186088,Orgânico,2024-11-22,Não Convertido,,0.0,Moderado,Cuba
186089,Instagram,2024-11-21,Não Convertido,,0.0,Conservador,United Kingdom
186090,E-mail Marketing,2024-11-18,Não Convertido,,0.0,Moderado,Saint Pierre and Miquelon
186091,Orgânico,2024-11-23,Não Convertido,,0.0,Agressivo,Brazil
186092,YouTube Ads,2024-11-19,Não Convertido,,0.0,Desconhecido,Vanuatu
186093,Instagram,2024-11-21,Não Convertido,,0.0,Moderado,Luxembourg
186094,WhatsApp,2024-11-21,Não Convertido,,0.0,Agressivo,Mongolia
186095,Instagram,2024-11-23,Não Convertido,,0.0,Agressivo,Marshall Islands
186096,E-mail Marketing,2024-11-22,Convertido,26.0,476.38,Moderado,Yemen
186097,Orgânico,2024-11-18,Não Convertido,,0.0,Moderado,Malta
186098,Orgânico,2024-11-20,Não Convertido,,0.0,Moderado,Bahamas
186099,E-mail Marketing,2024-11-23,Não Convertido,,0.0,Agressivo,Russian Federation
186100,TikTok,2024-11-20,Não Convertido,,0.0,Conservador,Thailand
186101,TikTok,2024-11-22,Não Convertido,,0.0,Moderado,Hong Kong
186102,WhatsApp,2024-11-21,Não Convertido,,0.0,Moderado,Hong Kong
186103,Orgânico,2024-11-21,Não Convertido,,0.0,Agressivo,Chad
186104,Orgânico,2024-11-22,Não Convertido,,0.0,Moderado,Croatia
186105,Instagram,2024-11-18,Não Convertido,,0.0,Conservador,Malawi
186106,Indicação,2024-11-21,Não Convertido,,0.0,Agressivo,Indonesia
