lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
68537,Orgânico,2024-02-02,Não Convertido,,0.0,Agressivo,Falkland Islands (Malvinas)
68538,E-mail Marketing,2024-02-02,Não Convertido,,0.0,Conservador,Botswana
68539,WhatsApp,2024-01-31,Não Convertido,,0.0,Moderado,Ireland
68540,YouTube Ads,2024-01-30,Não Convertido,,0.0,Agressivo,Bosnia and Herzegovina
68541,WhatsApp,2024-02-03,Convertido,25.0,1346.94,Desconhecido,Uruguay
68542,TikTok,2024-01-29,Não Convertido,,0.0,Agressivo,Micronesia
68543,Facebook,2024-01-31,Não Convertido,,0.0,Moderado,Georgia
68544,WhatsApp,2024-02-02,Não Convertido,,0.0,Desconhecido,Senegal
68545,Google Ads,2024-02-01,Não Convertido,,0.0,Conservador,Tajikistan
68546,Instagram,2024-02-01,Não Convertido,,0.0,Agressivo,Bulgaria
68547,Facebook,2024-01-29,Não Convertido,,0.0,Conservador,France
68548,Instagram,2024-01-31,Não Convertido,,0.0,Agressivo,Brunei Darussalam
68549,Facebook,2024-02-01,Não Convertido,,0.0,Agressivo,Gabon
68550,TikTok,2024-02-02,Não Convertido,,0.0,Agressivo,Libyan Arab Jamahiriya
68551,WhatsApp,2024-01-29,Não Convertido,,0.0,Moderado,Jersey
68552,Orgânico,2024-01-31,Não Convertido,,0.0,Agressivo,Gabon
68553,YouTube Ads,2024-02-02,Não Convertido,,0.0,Desconhecido,Macao
68554,YouTube Ads,2024-02-01,Não Convertido,,0.0,Moderado,Saint Helena
68555,TikTok,2024-01-31,Não Convertido,,0.0,Moderado,Anguilla
68556,Facebook,2024-01-29,Não Convertido,,0.0,Conservador,Barbados
68557,Google Ads,2024-01-31,Não Convertido,,0.0,Conservador,Myanmar
68558,Indicação,2024-01-31,Não Convertido,,0.0,Moderado,Saint Barthelemy
68559,TikTok,2024-01-29,Não Convertido,,0.0,Moderado,Norfolk Island
68560,Orgânico,2024-02-02,Não Convertido,,0.0,Agressivo,Timor-Leste
68561,Facebook,2024-01-30,Não Convertido,,0.0,Agressivo,Ukraine
68562,E-mail Marketing,2024-02-03,Não Convertido,,0.0,Moderado,South Georgia and the South Sandwich Islands
68563,WhatsApp,2024-02-03,Não Convertido,,0.0,Agressivo,Armenia
68564,E-mail Marketing,2024-01-31,Não Convertido,,0.0,Moderado,Bahrain
68565,Orgânico,2024-02-01,Não Convertido,,0.0,Agressivo,Monaco
68566,Google Ads,2024-02-01,Não Convertido,,0.0,Moderado,United States of America
68567,Instagram,2024-01-29,Não Convertido,,0.0,Moderado,Cape Verde
68568,TikTok,2024-01-31,Não Convertido,,0.0,Moderado,Saint Martin
68569,Indicação,2024-02-02,Não Convertido,,0.0,Moderado,India
68570,Google Ads,2024-01-29,Não Convertido,,0.0,Moderado,Norway
68571,Instagram,2024-02-01,Não Convertido,,0.0,Agressivo,Guernsey
68572,Instagram,2024-01-29,Não Convertido,,0.0,Moderado,Cook Islands
68573,TikTok,2024-01-30,Não Convertido,,0.0,Moderado,Pakistan
68574,Indicação,2024-02-03,Não Convertido,,0.0,Moderado,Canada
68575,TikTok,2024-01-30,Não Convertido,,0.0,Conservador,Cyprus
68576,Facebook,2024-02-01,Não Convertido,,0.0,Conservador,Bouvet Island (Bouvetoya)
68577,Instagram,2024-01-31,Não Convertido,,0.0,Conservador,Greenland
68578,Orgânico,2024-02-02,Não Convertido,,0.0,Moderado,Russian Federation
68579,Google Ads,2024-02-02,Não Convertido,,0.0,Conservador,Wallis and Futuna
68580,WhatsApp,2024-01-31,Não Convertido,,0.0,Moderado,Tuvalu
68581,Orgânico,2024-01-30,Não Convertido,,0.0,Moderado,Cote d'Ivoire
68582,YouTube Ads,2024-01-30,Não Convertido,,0.0,Conservador,Burkina Faso
68583,Facebook,2024-02-02,Não Convertido,,0.0,Agressivo,Pakistan
68584,Facebook,2024-02-03,Não Convertido,,0.0,Agressivo,Tonga
68585,E-mail Marketing,2024-02-02,Não Convertido,,0.0,Desconhecido,Trinidad and Tobago
68586,TikTok,2024-02-01,Não Convertido,,0.0,Agressivo,Paraguay
68587,Orgânico,2024-01-30,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
68588,E-mail Marketing,2024-01-29,Não Convertido,,0.0,Moderado,Tokelau
68589,E-mail Marketing,2024-01-29,Não Convertido,,0.0,Moderado,Belize
68590,Orgânico,2024-02-02,Não Convertido,,0.0,Agressivo,Costa Rica
68591,Google Ads,2024-01-30,Não Convertido,,0.0,Conservador,Burundi
68592,Facebook,2024-01-31,Não Convertido,,0.0,Moderado,Armenia
68593,TikTok,2024-02-02,Não Convertido,,0.0,Desconhecido,Myanmar
68594,YouTube Ads,2024-02-03,Não Convertido,,0.0,Conservador,Slovakia (Slovak Republic)
68595,WhatsApp,2024-02-01,Não Convertido,,0.0,Conservador,Brazil
68596,TikTok,2024-01-31,Não Convertido,,0.0,Moderado,Norway
68597,Instagram,2024-02-02,Não Convertido,,0.0,Conservador,Jamaica
68598,Orgânico,2024-01-29,Não Convertido,,0.0,Moderado,Fiji
68599,Orgânico,2024-01-29,Não Convertido,,0.0,Moderado,Uzbekistan
68600,YouTube Ads,2024-02-03,Não Convertido,,0.0,Moderado,Guinea
68601,E-mail Marketing,2024-02-01,Não Convertido,,0.0,Desconhecido,Egypt
68602,Indicação,2024-01-30,Convertido,0.0,183.33,Moderado,Vietnam
68603,Google Ads,2024-02-01,Não Convertido,,0.0,Moderado,Tanzania
68604,TikTok,2024-01-31,Não Convertido,,0.0,Moderado,Christmas Island
68605,WhatsApp,2024-02-03,Não Convertido,,0.0,Conservador,Germany
68606,Orgânico,2024-01-29,Não Convertido,,0.0,Agressivo,Spain
68607,Instagram,2024-02-01,Não Convertido,,0.0,Desconhecido,Marshall Islands
68608,TikTok,2024-02-03,Não Convertido,,0.0,Conservador,Mexico
68609,TikTok,2024-02-02,Não Convertido,,0.0,Agressivo,Belize
68610,Facebook,2024-02-01,Não Convertido,,0.0,Conservador,South Georgia and the South Sandwich Islands
68611,Google Ads,2024-01-31,Não Convertido,,0.0,Conservador,Jamaica
68612,TikTok,2024-02-01,Não Convertido,,0.0,Moderado,Angola
68613,Instagram,2024-02-02,Não Convertido,,0.0,Conservador,Armenia
68614,TikTok,2024-01-30,Não Convertido,,0.0,Conservador,Canada
68615,Instagram,2024-02-01,Não Convertido,,0.0,Moderado,Guinea
68616,E-mail Marketing,2024-01-30,Não Convertido,,0.0,Moderado,Guadeloupe
68617,Instagram,2024-02-01,Não Convertido,,0.0,Agressivo,South Africa
68618,Indicação,2024-01-31,Não Convertido,,0.0,Agressivo,Eritrea
68619,E-mail Marketing,2024-01-31,Não Convertido,,0.0,Moderado,Andorra
68620,WhatsApp,2024-02-02,Não Convertido,,0.0,Agressivo,Palestinian Territory
68621,E-mail Marketing,2024-02-02,Não Convertido,,0.0,Conservador,Guernsey
68622,TikTok,2024-02-03,Não Convertido,,0.0,Moderado,Faroe Islands
68623,Instagram,2024-02-02,Não Convertido,,0.0,Moderado,Kyrgyz Republic
68624,TikTok,2024-01-29,Não Convertido,,0.0,Agressivo,Pitcairn Islands
68625,YouTube Ads,2024-02-02,Não Convertido,,0.0,Conservador,Kenya
68626,Orgânico,2024-01-30,Não Convertido,,0.0,Desconhecido,Liechtenstein
68627,YouTube Ads,2024-01-29,Não Convertido,,0.0,Moderado,Vietnam
68628,WhatsApp,2024-01-31,Não Convertido,,0.0,Agressivo,Tuvalu
68629,Instagram,2024-01-29,Não Convertido,,0.0,Moderado,Sudan
68630,YouTube Ads,2024-01-30,Não Convertido,,0.0,Agressivo,San Marino
68631,Instagram,2024-02-01,Não Convertido,,0.0,Agressivo,Chad
68632,TikTok,2024-01-31,Não Convertido,,0.0,Moderado,Mozambique
68633,Orgânico,2024-01-31,Não Convertido,,0.0,Agressivo,Yemen
68634,E-mail Marketing,2024-02-03,Não Convertido,,0.0,Conservador,Turkey
68635,YouTube Ads,2024-01-30,Não Convertido,,0.0,Moderado,Samoa
68636,Orgânico,2024-01-31,Convertido,3.0,8057.11,Agressivo,Marshall Islands
68637,TikTok,2024-01-30,Não Convertido,,0.0,Agressivo,Nicaragua
68638,Instagram,2024-02-03,Não Convertido,,0.0,Agressivo,Argentina
68639,Orgânico,2024-01-30,Não Convertido,,0.0,Agressivo,Turkmenistan
68640,Instagram,2024-02-03,Não Convertido,,0.0,Agressivo,Tanzania
68641,TikTok,2024-01-31,Não Convertido,,0.0,Moderado,Benin
68642,Orgânico,2024-01-30,Não Convertido,,0.0,Moderado,Turkmenistan
68643,TikTok,2024-02-02,Não Convertido,,0.0,Moderado,Nauru
68644,Instagram,2024-01-30,Não Convertido,,0.0,Agressivo,Serbia
68645,Indicação,2024-02-01,Não Convertido,,0.0,Moderado,Sudan
68646,Instagram,2024-02-01,Não Convertido,,0.0,Agressivo,Guinea
68647,Instagram,2024-01-29,Não Convertido,,0.0,Desconhecido,Mayotte
68648,Orgânico,2024-02-02,Não Convertido,,0.0,Moderado,Saint Pierre and Miquelon
68649,Orgânico,2024-02-02,Não Convertido,,0.0,Agressivo,Bermuda
68650,TikTok,2024-01-31,Não Convertido,,0.0,Agressivo,Romania
68651,Instagram,2024-01-31,Não Convertido,,0.0,Agressivo,Pakistan
68652,Orgânico,2024-02-02,Não Convertido,,0.0,Agressivo,Albania
68653,YouTube Ads,2024-01-30,Não Convertido,,0.0,Agressivo,Bangladesh
68654,Instagram,2024-02-01,Não Convertido,,0.0,Desconhecido,Lao People's Democratic Republic
68655,Orgânico,2024-02-01,Não Convertido,,0.0,Agressivo,Azerbaijan
68656,WhatsApp,2024-02-03,Não Convertido,,0.0,Desconhecido,Nigeria
68657,Orgânico,2024-02-01,Não Convertido,,0.0,Moderado,Poland
68658,YouTube Ads,2024-01-31,Não Convertido,,0.0,Moderado,Namibia
68659,Google Ads,2024-01-29,Não Convertido,,0.0,Moderado,Bermuda
