lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
59954,Google Ads,2024-01-04,Convertido,26.0,1220.07,Agressivo,Costa Rica
59955,Instagram,2024-01-04,Não Convertido,,0.0,Moderado,Slovenia
59956,Orgânico,2024-01-04,Não Convertido,,0.0,Agressivo,Cayman Islands
59957,Instagram,2024-01-01,Convertido,28.0,4040.02,Moderado,Qatar
59958,Instagram,2024-01-03,Não Convertido,,0.0,Agressivo,Jordan
59959,E-mail Marketing,2024-01-06,Não Convertido,,0.0,Agressivo,Tuvalu
59960,WhatsApp,2024-01-01,Não Convertido,,0.0,Moderado,Montenegro
59961,Instagram,2024-01-06,Não Convertido,,0.0,Agressivo,Denmark
59962,TikTok,2024-01-04,Não Convertido,,0.0,Agressivo,New Caledonia
59963,Indicação,2024-01-03,Não Convertido,,0.0,Agressivo,Syrian Arab Republic
59964,Orgânico,2024-01-02,Não Convertido,,0.0,Conservador,Armenia
59965,Orgânico,2024-01-04,Não Convertido,,0.0,Desconhecido,Reunion
59966,TikTok,2024-01-06,Não Convertido,,0.0,Agressivo,Nauru
59967,E-mail Marketing,2024-01-05,Não Convertido,,0.0,Moderado,New Zealand
59968,Indicação,2024-01-06,Não Convertido,,0.0,Agressivo,Mauritania
59969,Facebook,2024-01-02,Não Convertido,,0.0,Moderado,Nauru
59970,WhatsApp,2024-01-01,Não Convertido,,0.0,Agressivo,Samoa
59971,TikTok,2024-01-03,Não Convertido,,0.0,Moderado,Central African Republic
59972,Google Ads,2024-01-06,Convertido,23.0,9019.51,Moderado,Iraq
59973,TikTok,2024-01-01,Não Convertido,,0.0,Conservador,Austria
59974,Orgânico,2024-01-03,Não Convertido,,0.0,Moderado,Kiribati
59975,E-mail Marketing,2024-01-04,Não Convertido,,0.0,Agressivo,Italy
59976,Orgânico,2024-01-02,Não Convertido,,0.0,Desconhecido,Tunisia
59977,YouTube Ads,2024-01-01,Não Convertido,,0.0,Desconhecido,Turkey
59978,Instagram,2024-01-06,Não Convertido,,0.0,Conservador,Paraguay
59979,Orgânico,2024-01-06,Não Convertido,,0.0,Agressivo,Tunisia
59980,Instagram,2024-01-06,Não Convertido,,0.0,Moderado,Cayman Islands
59981,Indicação,2024-01-05,Não Convertido,,0.0,Agressivo,Georgia
59982,Instagram,2024-01-03,Não Convertido,,0.0,Desconhecido,Cameroon
59983,Orgânico,2024-01-02,Não Convertido,,0.0,Moderado,Costa Rica
59984,TikTok,2024-01-06,Não Convertido,,0.0,Moderado,Kyrgyz Republic
59985,Instagram,2024-01-01,Não Convertido,,0.0,Desconhecido,Croatia
59986,E-mail Marketing,2024-01-05,Não Convertido,,0.0,Moderado,Netherlands Antilles
59987,TikTok,2024-01-02,Não Convertido,,0.0,Agressivo,Russian Federation
59988,YouTube Ads,2024-01-03,Não Convertido,,0.0,Agressivo,Trinidad and Tobago
59989,Orgânico,2024-01-02,Não Convertido,,0.0,Conservador,Madagascar
59990,Facebook,2024-01-05,Não Convertido,,0.0,Moderado,Papua New Guinea
59991,TikTok,2024-01-02,Não Convertido,,0.0,Agressivo,Tonga
59992,Indicação,2024-01-03,Não Convertido,,0.0,Conservador,Nigeria
59993,Google Ads,2024-01-06,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
59994,Instagram,2024-01-05,Não Convertido,,0.0,Agressivo,Northern Mariana Islands
59995,Orgânico,2024-01-02,Não Convertido,,0.0,Conservador,British Indian Ocean Territory (Chagos Archipelago)
59996,E-mail Marketing,2024-01-04,Não Convertido,,0.0,Moderado,Latvia
59997,Google Ads,2024-01-04,Não Convertido,,0.0,Moderado,Bulgaria
59998,Instagram,2024-01-02,Não Convertido,,0.0,Agressivo,Isle of Man
59999,Facebook,2024-01-02,Não Convertido,,0.0,Moderado,Syrian Arab Republic
60000,TikTok,2024-01-02,Não Convertido,,0.0,Moderado,Taiwan
60001,E-mail Marketing,2024-01-06,Não Convertido,,0.0,Agressivo,Namibia
60002,YouTube Ads,2024-01-01,Não Convertido,,0.0,Conservador,Saint Lucia
60003,E-mail Marketing,2024-01-01,Não Convertido,,0.0,Desconhecido,Philippines
60004,WhatsApp,2024-01-02,Não Convertido,,0.0,Conservador,Vanuatu
60005,Orgânico,2024-01-06,Não Convertido,,0.0,Moderado,Spain
60006,Instagram,2024-01-03,Não Convertido,,0.0,Conservador,Montenegro
60007,Facebook,2024-01-05,Não Convertido,,0.0,Agressivo,Sierra Leone
60008,E-mail Marketing,2024-01-01,Não Convertido,,0.0,Moderado,Northern Mariana Islands
60009,E-mail Marketing,2024-01-01,Não Convertido,,0.0,Agressivo,Colombia
60010,WhatsApp,2024-01-05,Não Convertido,,0.0,Moderado,Niue
60011,TikTok,2024-01-02,Não Convertido,,0.0,Moderado,Jersey
60012,E-mail Marketing,2024-01-01,Não Convertido,,0.0,Moderado,Suriname
60013,Instagram,2024-01-06,Não Convertido,,0.0,Moderado,Micronesia
60014,Orgânico,2024-01-04,Não Convertido,,0.0,Agressivo,Bahrain
60015,Instagram,2024-01-05,Não Convertido,,0.0,Moderado,Guadeloupe
60016,Orgânico,2024-01-05,Não Convertido,,0.0,Desconhecido,Liechtenstein
60017,Indicação,2024-01-03,Não Convertido,,0.0,Agressivo,Brazil
60018,Google Ads,2024-01-02,Não Convertido,,0.0,Conservador,Syrian Arab Republic
60019,TikTok,2024-01-01,Não Convertido,,0.0,Desconhecido,Saint Barthelemy
60020,YouTube Ads,2024-01-02,Não Convertido,,0.0,Conservador,Ukraine
60021,E-mail Marketing,2024-01-03,Convertido,13.0,3360.73,Conservador,Belgium
60022,TikTok,2024-01-06,Convertido,13.0,2099.26,Moderado,Reunion
60023,TikTok,2024-01-03,Não Convertido,,0.0,Agressivo,San Marino
60024,YouTube Ads,2024-01-05,Não Convertido,,0.0,Moderado,Solomon Islands
60025,Indicação,2024-01-01,Não Convertido,,0.0,Conservador,Barbados
60026,Orgânico,2024-01-03,Não Convertido,,0.0,Conservador,Israel
60027,Instagram,2024-01-04,Não Convertido,,0.0,Moderado,Venezuela
60028,Indicação,2024-01-02,Não Convertido,,0.0,Moderado,Italy
60029,TikTok,2024-01-01,Não Convertido,,0.0,Agressivo,Angola
60030,Instagram,2024-01-01,Não Convertido,,0.0,Moderado,Saudi Arabia
60031,Indicação,2024-01-02,Não Convertido,,0.0,Conservador,Armenia
60032,Google Ads,2024-01-05,Não Convertido,,0.0,Agressivo,Italy
60033,Facebook,2024-01-01,Não Convertido,,0.0,Conservador,Syrian Arab Republic
60034,Orgânico,2024-01-06,Não Convertido,,0.0,Desconhecido,Eritrea
60035,WhatsApp,2024-01-01,Convertido,24.0,7189.11,Moderado,Cook Islands
60036,Orgânico,2024-01-06,Não Convertido,,0.0,Agressivo,Georgia
60037,E-mail Marketing,2024-01-04,Não Convertido,,0.0,Desconhecido,Jordan
60038,Google Ads,2024-01-03,Não Convertido,,0.0,Moderado,Gambia
60039,E-mail Marketing,2024-01-01,Não Convertido,,0.0,Conservador,Bahrain
60040,Indicação,2024-01-03,Não Convertido,,0.0,Agressivo,Bosnia and Herzegovina
60041,Orgânico,2024-01-04,Não Convertido,,0.0,Moderado,Qatar
60042,YouTube Ads,2024-01-06,Não Convertido,,0.0,Agressivo,Bahrain
60043,Instagram,2024-01-06,Não Convertido,,0.0,Conservador,Niue
60044,Instagram,2024-01-02,Convertido,2.0,1163.62,Agressivo,China
60045,Orgânico,2024-01-05,Não Convertido,,0.0,Moderado,Tokelau
60046,Facebook,2024-01-03,Não Convertido,,0.0,Conservador,Heard Island and McDonald Islands
60047,Orgânico,2024-01-02,Não Convertido,,0.0,Desconhecido,Serbia
60048,TikTok,2024-01-04,Não Convertido,,0.0,Conservador,Chile
60049,Google Ads,2024-01-01,Não Convertido,,0.0,Conservador,Angola
60050,Google Ads,2024-01-06,Não Convertido,,0.0,Moderado,Tonga
60051,E-mail Marketing,2024-01-03,Não Convertido,,0.0,Agressivo,French Guiana
60052,TikTok,2024-01-06,Não Convertido,,0.0,Moderado,Liberia
60053,Facebook,2024-01-04,Não Convertido,,0.0,Conservador,Australia
60054,E-mail Marketing,2024-01-02,Não Convertido,,0.0,Moderado,Burundi
60055,Orgânico,2024-01-04,Não Convertido,,0.0,Moderado,Antarctica (the territory South of 60 deg S)
60056,Instagram,2024-01-05,Não Convertido,,0.0,Agressivo,Malaysia
60057,E-mail Marketing,2024-01-03,Não Convertido,,0.0,Moderado,Niger
60058,Orgânico,2024-01-05,Não Convertido,,0.0,Desconhecido,Nigeria
60059,Google Ads,2024-01-05,Não Convertido,,0.0,Agressivo,Timor-Leste
60060,TikTok,2024-01-04,Não Convertido,,0.0,Moderado,Liberia
60061,Orgânico,2024-01-05,Convertido,22.0,7186.6,Moderado,Thailand
60062,E-mail Marketing,2024-01-06,Não Convertido,,0.0,Moderado,Moldova
60063,TikTok,2024-01-05,Não Convertido,,0.0,Agressivo,Djibouti
