lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
172660,Orgânico,2024-10-24,Não Convertido,,0.0,Agressivo,Israel
172661,TikTok,2024-10-21,Não Convertido,,0.0,Agressivo,Montserrat
172662,TikTok,2024-10-21,Não Convertido,,0.0,Moderado,Venezuela
172663,TikTok,2024-10-22,Não Convertido,,0.0,Agressivo,San Marino
172664,E-mail Marketing,2024-10-24,Não Convertido,,0.0,Moderado,Niue
172665,Orgânico,2024-10-21,Não Convertido,,0.0,Moderado,Equatorial Guinea
172666,Google Ads,2024-10-21,Não Convertido,,0.0,Moderado,Lesotho
172667,E-mail Marketing,2024-10-22,Não Convertido,,0.0,Desconhecido,Bolivia
172668,Instagram,2024-10-26,Não Convertido,,0.0,Moderado,Cyprus
172669,TikTok,2024-10-25,Não Convertido,,0.0,Moderado,Poland
172670,Facebook,2024-10-21,Convertido,4.0,889.99,Agressivo,Puerto Rico
172671,TikTok,2024-10-22,Não Convertido,,0.0,Moderado,Guam
172672,Facebook,2024-10-24,Não Convertido,,0.0,Moderado,Djibouti
172673,TikTok,2024-10-25,Não Convertido,,0.0,Agressivo,Qatar
172674,Orgânico,2024-10-21,Não Convertido,,0.0,Conservador,Eritrea
172675,Orgânico,2024-10-22,Não Convertido,,0.0,Agressivo,Bhutan
172676,Orgânico,2024-10-24,Não Convertido,,0.0,Desconhecido,Ukraine
172677,Orgânico,2024-10-21,Não Convertido,,0.0,Moderado,Egypt
172678,TikTok,2024-10-25,Não Convertido,,0.0,Moderado,Guinea
172679,Facebook,2024-10-25,Não Convertido,,0.0,Agressivo,Netherlands Antilles
172680,YouTube Ads,2024-10-23,Não Convertido,,0.0,Agressivo,Jamaica
172681,TikTok,2024-10-25,Não Convertido,,0.0,Agressivo,Ghana
172682,Orgânico,2024-10-24,Não Convertido,,0.0,Moderado,Latvia
172683,YouTube Ads,2024-10-26,Não Convertido,,0.0,Conservador,Peru
172684,WhatsApp,2024-10-24,Não Convertido,,0.0,Moderado,Tonga
172685,TikTok,2024-10-21,Não Convertido,,0.0,Moderado,Mali
172686,TikTok,2024-10-26,Não Convertido,,0.0,Moderado,Hungary
172687,Facebook,2024-10-24,Não Convertido,,0.0,Desconhecido,Turkey
172688,WhatsApp,2024-10-22,Não Convertido,,0.0,Agressivo,Kyrgyz Republic
172689,Instagram,2024-10-22,Não Convertido,,0.0,Moderado,Lebanon
172690,WhatsApp,2024-10-21,Não Convertido,,0.0,Agressivo,Saudi Arabia
172691,Orgânico,2024-10-22,Não Convertido,,0.0,Conservador,Yemen
172692,TikTok,2024-10-21,Não Convertido,,0.0,Conservador,Denmark
172693,Google Ads,2024-10-24,Não Convertido,,0.0,Agressivo,Belarus
172694,Google Ads,2024-10-23,Convertido,11.0,9688.02,Moderado,France
172695,YouTube Ads,2024-10-21,Não Convertido,,0.0,Agressivo,Korea
