lead_id,origem,data_cadastro,status_conversao,dias_ate_1o_trade,valor_deposito,perfil,pais
4169,Instagram,2023-05-05,Não Convertido,,0.0,Moderado,Georgia
4170,Indicação,2023-05-06,Não Convertido,,0.0,Desconhecido,Panama
4171,Orgânico,2023-05-04,Não Convertido,,0.0,Conservador,Malawi
4172,TikTok,2023-05-02,Não Convertido,,0.0,Moderado,Barbados
4173,Orgânico,2023-05-03,Não Convertido,,0.0,Conservador,Belize
4174,YouTube Ads,2023-05-03,Não Convertido,,0.0,Moderado,Guinea-Bissau
4175,Orgânico,2023-05-03,Não Convertido,,0.0,Conservador,Japan
4176,TikTok,2023-05-02,Não Convertido,,0.0,Desconhecido,Isle of Man
4177,WhatsApp,2023-05-06,Não Convertido,,0.0,Agressivo,Mexico
4178,TikTok,2023-05-05,Não Convertido,,0.0,Agressivo,Lao People's Democratic Republic
4179,Instagram,2023-05-04,Não Convertido,,0.0,Agressivo,Italy
4180,Indicação,2023-05-05,Não Convertido,,0.0,Desconhecido,Grenada
4181,WhatsApp,2023-05-04,Convertido,11.0,2409.72,Moderado,Bhutan
4182,Orgânico,2023-05-06,Não Convertido,,0.0,Moderado,Dominica
4183,Facebook,2023-05-05,Não Convertido,,0.0,Moderado,Holy See (Vatican City State)
4184,Orgânico,2023-05-02,Não Convertido,,0.0,Conservador,Anguilla
4185,Orgânico,2023-05-04,Não Convertido,,0.0,Agressivo,Honduras
4186,Orgânico,2023-05-06,Não Convertido,,0.0,Agressivo,Fiji
4187,E-mail Marketing,2023-05-04,Não Convertido,,0.0,Moderado,Swaziland
4188,Facebook,2023-05-06,Não Convertido,,0.0,Conservador,Korea
4189,E-mail Marketing,2023-05-01,Não Convertido,,0.0,Agressivo,Czech Republic
4190,Instagram,2023-05-02,Não Convertido,,0.0,Desconhecido,Ghana
4191,Instagram,2023-05-02,Não Convertido,,0.0,Moderado,Peru
4192,Orgânico,2023-05-04,Não Convertido,,0.0,Moderado,Suriname
4193,WhatsApp,2023-05-03,Não Convertido,,0.0,Moderado,Poland
4194,Instagram,2023-05-04,Não Convertido,,0.0,Moderado,Congo
4195,Orgânico,2023-05-01,Não Convertido,,0.0,Agressivo,New Zealand
4196,TikTok,2023-05-03,Não Convertido,,0.0,Moderado,Netherlands
